k,type,score,label
2,Kmeans,0.312848,0
2,Kmeans,0.39022,0
2,Kmeans,0.33124,0
2,Kmeans,0.391825,0
2,Kmeans,0.305686,0
2,Kmeans,0.169432,0
2,Kmeans,0.332944,0
2,Kmeans,0.352014,0
2,Kmeans,0.39643,0
2,Kmeans,0.280632,0
2,Kmeans,-0.002602,1
2,Kmeans,0.272354,0
2,Kmeans,-0.168204,1
2,Kmeans,0.398376,0
2,Kmeans,0.010675,1
2,Kmeans,0.181955,0
2,Kmeans,0.338297,0
2,Kmeans,0.027936,1
2,Kmeans,-0.102899,1
2,Kmeans,0.009954,1
2,Kmeans,0.213861,0
2,Kmeans,0.050143,1
2,Kmeans,0.034967,1
2,Kmeans,-0.08079,1
2,Kmeans,0.327184,0
2,Kmeans,0.413815,0
2,Kmeans,0.087834,0
2,Kmeans,0.400677,0
2,Kmeans,-0.185218,1
2,Kmeans,0.342471,0
2,Kmeans,0.393865,0
2,Kmeans,0.360417,0
2,Kmeans,-0.113577,1
2,Kmeans,0.300601,0
2,Kmeans,0.185116,1
2,Kmeans,0.215846,0
2,Kmeans,0.202037,0
2,Kmeans,0.394372,0
2,Kmeans,0.185466,0
2,Kmeans,0.245077,0
2,Kmeans,0.231047,0
2,Kmeans,0.252403,0
2,Kmeans,-0.014442,1
2,Kmeans,0.269967,0
2,Kmeans,0.20387,1
2,Kmeans,0.192214,1
2,Kmeans,0.400657,0
2,Kmeans,0.233528,0
2,Kmeans,0.339255,0
2,Kmeans,-0.167773,1
2,Kmeans,0.254574,0
2,Kmeans,-0.099291,1
2,Kmeans,0.412179,0
2,Kmeans,-0.063731,1
2,Kmeans,0.436209,0
2,Kmeans,0.386844,0
2,Kmeans,-0.079999,1
2,Kmeans,0.186235,1
2,Kmeans,0.178874,0
2,Kmeans,0.2618,0
2,Kmeans,-0.129539,1
2,Kmeans,0.028159,1
2,Kmeans,-0.079815,1
2,Kmeans,0.421971,0
2,Kmeans,0.366175,0
2,Kmeans,-0.17599,1
2,Kmeans,0.063374,1
2,Kmeans,0.250919,0
2,Kmeans,0.331518,0
2,Kmeans,0.082206,1
2,Kmeans,0.00369,1
2,Kmeans,0.075378,1
2,Kmeans,-0.131242,1
2,Kmeans,0.340188,0
2,Kmeans,0.310768,0
2,Kmeans,0.31016,0
2,Kmeans,0.113856,0
2,Kmeans,0.111382,1
2,Kmeans,0.30364,0
2,Kmeans,0.363054,0
2,Kmeans,-0.139115,1
2,Kmeans,0.3293,0
2,Kmeans,0.254748,0
2,Kmeans,0.178716,0
2,Kmeans,0.369565,0
2,Kmeans,0.228177,0
2,Kmeans,0.416755,0
2,Kmeans,0.254149,0
2,Kmeans,0.282169,0
2,Kmeans,0.235099,0
2,Kmeans,0.251973,0
2,Kmeans,0.300995,0
2,Kmeans,0.338888,0
2,Kmeans,0.400653,0
2,Kmeans,0.344155,0
2,Kmeans,0.400384,0
2,Kmeans,0.2284,0
2,Kmeans,0.259617,0
2,Kmeans,0.381447,0
2,Kmeans,0.385291,0
2,Kmeans,0.230467,0
2,Kmeans,0.217212,0
2,Kmeans,0.273869,0
2,Kmeans,0.35829,0
2,Kmeans,-0.157422,1
2,Kmeans,0.288977,0
2,Kmeans,0.355972,0
2,Kmeans,0.136127,0
2,Kmeans,0.151515,0
2,Kmeans,-0.179977,1
2,Kmeans,0.233199,0
2,Kmeans,0.343929,0
2,Kmeans,0.094113,1
2,Kmeans,0.375095,0
2,Kmeans,0.336349,0
2,Kmeans,0.40629,0
2,Kmeans,0.315451,0
2,Kmeans,0.299428,0
2,Kmeans,0.13118,1
2,Kmeans,0.400722,0
2,Kmeans,0.397808,0
2,Kmeans,-0.018722,1
2,Kmeans,0.198727,0
2,Kmeans,0.166974,0
2,Kmeans,0.330162,0
2,Kmeans,0.325221,0
2,Kmeans,0.216799,0
2,Kmeans,0.303405,0
2,Kmeans,0.25885,0
2,Kmeans,0.17583,0
2,Kmeans,-0.103872,1
2,Kmeans,0.310768,0
2,Kmeans,0.127842,0
2,Kmeans,0.16149,0
2,Kmeans,0.178025,0
2,Kmeans,0.063359,1
2,Kmeans,0.249484,0
2,Kmeans,0.382193,0
2,Kmeans,0.440964,0
2,Kmeans,0.376595,0
2,Kmeans,0.208259,0
2,Kmeans,0.191483,0
2,Kmeans,0.261099,0
2,Kmeans,0.429566,0
2,Kmeans,0.119339,0
2,Kmeans,-0.07179,1
2,Kmeans,0.400222,0
2,Kmeans,-0.002629,1
2,Kmeans,0.431798,0
2,Kmeans,0.000612,1
2,Kmeans,-0.046016,1
2,Kmeans,0.376189,0
2,Kmeans,0.186702,0
2,Kmeans,0.205391,0
2,Kmeans,0.376134,0
2,Kmeans,0.256432,0
2,Kmeans,0.4007,0
2,Kmeans,0.400608,0
2,Kmeans,0.397671,0
2,Kmeans,0.330829,0
2,Kmeans,0.35506,0
2,Kmeans,0.400681,0
2,Kmeans,0.243882,0
2,Kmeans,0.224073,0
2,Kmeans,0.089449,1
2,Kmeans,0.196882,0
2,Kmeans,0.389025,0
2,Kmeans,-0.070608,1
2,Kmeans,0.378423,0
2,Kmeans,0.216919,0
2,Kmeans,0.299503,0
2,Kmeans,0.419512,0
2,Kmeans,0.324663,0
2,Kmeans,-0.080016,1
2,Kmeans,0.359643,0
2,Kmeans,0.26328,0
2,Kmeans,0.343611,0
2,Kmeans,0.357865,0
2,Kmeans,0.330061,0
2,Kmeans,0.400307,0
2,Kmeans,0.337302,0
2,Kmeans,0.405695,0
2,Kmeans,0.278533,0
2,Kmeans,0.450528,0
2,Kmeans,0.402585,0
2,Kmeans,-0.021429,1
2,Kmeans,-0.05494,1
2,Kmeans,-0.128292,1
2,Kmeans,0.342956,0
2,Kmeans,0.141828,0
2,Kmeans,0.254897,0
2,Kmeans,0.220846,0
2,Kmeans,0.261126,0
2,Kmeans,-0.065447,1
2,Kmeans,0.215456,0
2,Kmeans,0.22163,0
2,Kmeans,0.277602,0
2,Kmeans,0.439889,0
2,Kmeans,0.313437,0
2,Kmeans,-0.043631,1
2,Kmeans,0.444161,0
2,Kmeans,0.400677,0
2,Kmeans,0.398869,0
2,Kmeans,0.400744,0
2,Kmeans,-0.115387,1
2,Kmeans,0.126748,0
2,Kmeans,0.124792,1
2,Kmeans,0.285067,0
2,Kmeans,-0.084725,1
2,Kmeans,0.402378,0
2,Kmeans,0.313754,0
2,Kmeans,0.307509,0
2,Kmeans,0.264995,0
2,Kmeans,0.194364,0
2,Kmeans,-0.075187,1
2,Kmeans,0.395213,0
2,Kmeans,0.205831,0
2,Kmeans,0.387448,0
2,Kmeans,0.111927,0
2,Kmeans,0.052621,1
2,Kmeans,0.296125,0
2,Kmeans,0.163349,0
2,Kmeans,0.390425,0
2,Kmeans,0.339914,0
2,Kmeans,0.359882,0
2,Kmeans,0.347119,0
2,Kmeans,0.218318,0
2,Kmeans,0.375415,0
2,Kmeans,0.111635,1
2,Kmeans,-0.147589,1
2,Kmeans,-0.005369,1
2,Kmeans,0.222891,1
2,Kmeans,0.276326,0
2,Kmeans,0.325914,0
2,Kmeans,0.275173,0
2,Kmeans,0.436004,0
2,Kmeans,0.432991,0
2,Kmeans,0.401493,0
2,Kmeans,0.413568,0
2,Kmeans,0.231965,0
2,Kmeans,0.417226,0
2,Kmeans,0.148721,1
2,Kmeans,0.394825,0
2,Kmeans,0.368185,0
2,Kmeans,0.394183,0
2,Kmeans,-0.045123,1
2,Kmeans,0.222631,0
2,Kmeans,0.141829,1
2,Kmeans,0.411593,0
2,Kmeans,-0.022729,1
2,Kmeans,-0.126122,1
2,Kmeans,0.186986,0
2,Kmeans,0.137657,0
2,Kmeans,-0.006296,1
2,Kmeans,0.396521,0
2,Kmeans,-0.039134,1
2,Kmeans,-0.006412,1
2,Kmeans,-0.086074,1
2,Kmeans,0.21513,0
2,Kmeans,-0.119671,1
2,Kmeans,0.102727,1
2,Kmeans,0.287642,0
2,Kmeans,0.352701,0
2,Kmeans,0.217427,0
2,Kmeans,0.387163,0
2,Kmeans,0.430073,0
2,Kmeans,-0.154525,1
2,Kmeans,0.192311,1
2,Kmeans,0.173783,0
2,Kmeans,-0.025997,1
2,Kmeans,0.324565,0
2,Kmeans,0.205831,0
2,Kmeans,0.339917,0
2,Kmeans,0.287382,0
2,Kmeans,0.026301,1
2,Kmeans,-0.174882,1
2,Kmeans,0.259655,0
2,Kmeans,0.308731,0
2,Kmeans,0.264131,0
2,Kmeans,-0.079792,1
2,Kmeans,0.406552,0
2,Kmeans,0.205831,0
2,Kmeans,0.182396,0
2,Kmeans,0.351634,0
2,Kmeans,0.254407,0
2,Kmeans,0.349595,0
2,Kmeans,-0.043606,1
2,Kmeans,0.052994,1
2,Kmeans,0.314556,0
2,Kmeans,0.209853,0
2,Kmeans,0.452279,0
2,Kmeans,0.316821,0
2,Kmeans,0.136085,0
2,Kmeans,0.415965,0
2,Kmeans,0.373018,0
2,Kmeans,0.260432,0
2,Kmeans,0.401073,0
2,Kmeans,0.174767,0
2,Kmeans,0.326526,0
2,Kmeans,0.330793,0
2,Kmeans,0.187645,0
2,Kmeans,0.378104,0
2,Kmeans,0.046278,1
2,Kmeans,0.424926,0
2,Kmeans,0.43087,0
2,Kmeans,0.387209,0
2,Kmeans,-0.047262,1
2,Kmeans,0.385376,0
2,Kmeans,0.236357,0
2,Kmeans,0.260212,0
2,Kmeans,0.153979,1
2,Kmeans,0.263129,0
2,Kmeans,0.389984,0
2,Kmeans,0.389173,0
2,Kmeans,0.223983,0
2,Kmeans,0.247977,0
2,Kmeans,-0.061679,1
2,Kmeans,-0.045831,1
2,Kmeans,0.158357,1
2,Kmeans,0.400544,0
2,Kmeans,0.19043,1
2,Kmeans,0.363853,0
2,Kmeans,0.395836,0
2,Kmeans,0.129465,0
2,Kmeans,0.119878,0
2,Kmeans,-0.207188,1
2,Kmeans,0.07581,1
2,Kmeans,-0.129157,1
2,Kmeans,0.336487,0
2,Kmeans,0.413765,0
2,Kmeans,0.307736,0
2,Kmeans,0.213861,0
2,Kmeans,0.310768,0
2,Kmeans,0.236688,0
2,Kmeans,0.343957,0
2,Kmeans,0.185302,0
2,Kmeans,-0.097631,1
2,Kmeans,0.3064,0
2,Kmeans,0.345363,0
2,Kmeans,0.214751,0
2,Kmeans,0.041948,1
2,Kmeans,0.205831,0
2,Kmeans,0.06943,1
2,Kmeans,-0.052017,1
2,Kmeans,0.324444,0
2,Kmeans,0.29748,0
2,Kmeans,0.310768,0
2,Kmeans,0.167772,0
2,Kmeans,0.386246,0
2,Kmeans,0.175192,1
2,Kmeans,0.310768,0
2,Kmeans,0.112578,0
2,Kmeans,0.384765,0
2,Kmeans,0.288953,0
2,Kmeans,-0.011881,1
2,Kmeans,0.350284,0
2,Kmeans,0.386269,0
2,Kmeans,-0.148852,1
2,Kmeans,0.313364,0
2,Kmeans,0.179734,0
2,Kmeans,0.405206,0
2,Kmeans,-0.004697,1
2,Kmeans,0.419733,0
2,Kmeans,0.33156,0
2,Kmeans,0.155869,1
2,Kmeans,0.259413,0
2,Kmeans,0.205831,0
2,Kmeans,0.364327,0
2,Kmeans,0.389659,0
2,Kmeans,0.066898,1
2,Kmeans,0.207378,0
2,Kmeans,0.397953,0
2,Kmeans,-0.047631,1
2,Kmeans,0.034918,0
2,Kmeans,0.301044,0
2,Kmeans,0.204471,0
2,Kmeans,0.316823,0
2,Kmeans,0.287007,0
2,Kmeans,0.317364,0
2,Kmeans,-0.023,1
2,Kmeans,0.11645,0
2,Kmeans,0.266784,0
2,Kmeans,0.258366,0
2,Kmeans,0.322225,0
2,Kmeans,0.375632,0
2,Kmeans,0.170458,0
2,Kmeans,-0.145543,1
2,Kmeans,0.068969,1
2,Kmeans,0.198828,0
2,Kmeans,0.079957,1
2,Kmeans,-0.025012,1
2,Kmeans,0.370858,0
2,Kmeans,0.346363,0
2,Kmeans,0.218604,0
2,Kmeans,-0.05679,1
2,Kmeans,-0.165449,1
2,Kmeans,0.212835,0
2,Kmeans,0.026051,1
2,Kmeans,0.410544,0
2,Kmeans,0.421289,0
2,Kmeans,0.400722,0
2,Kmeans,0.313343,0
2,Kmeans,0.140255,0
2,Kmeans,0.202307,0
2,Kmeans,0.38465,0
2,Kmeans,-0.036916,1
2,Kmeans,-0.04752,1
2,Kmeans,0.389046,0
2,Kmeans,0.292446,0
2,Kmeans,0.272266,0
2,Kmeans,0.23094,0
2,Kmeans,-0.03416,1
2,Kmeans,-0.143411,1
2,Kmeans,0.311433,0
2,Kmeans,0.285098,0
2,Kmeans,0.310768,0
2,Kmeans,0.236991,0
2,Kmeans,0.400722,0
2,Kmeans,0.311761,0
2,Kmeans,0.193936,0
2,Kmeans,0.360834,0
2,Kmeans,-0.041896,1
2,Kmeans,0.387769,0
2,Kmeans,0.368806,0
2,Kmeans,0.299827,0
2,Kmeans,0.374423,0
2,Kmeans,0.344377,0
2,Kmeans,0.405103,0
2,Kmeans,0.4028,0
2,Kmeans,0.345885,0
2,Kmeans,0.315476,0
2,Kmeans,0.405221,0
2,Kmeans,0.325527,0
2,Kmeans,-0.077738,1
2,Kmeans,-0.160935,1
2,Kmeans,0.35822,0
2,Kmeans,0.42121,0
2,Kmeans,0.300236,0
2,Kmeans,0.022302,1
2,Kmeans,0.013456,1
2,Kmeans,0.186453,1
2,Kmeans,-0.043502,1
2,Kmeans,-0.027133,1
2,Kmeans,0.167905,0
2,Kmeans,-0.05937,1
2,Kmeans,0.133058,1
2,Kmeans,0.141663,0
2,Kmeans,0.337432,0
2,Kmeans,0.211056,0
2,Kmeans,0.25279,0
2,Kmeans,0.186552,0
2,Kmeans,-0.115375,1
2,Kmeans,-0.102672,1
2,Kmeans,0.404761,0
2,Kmeans,0.310619,0
2,Kmeans,0.004867,1
2,Kmeans,0.038378,1
2,Kmeans,0.423582,0
2,Kmeans,0.408316,0
2,Kmeans,-0.086376,1
2,Kmeans,0.419163,0
2,Kmeans,0.416999,0
2,Kmeans,0.154994,1
2,Kmeans,0.193942,0
2,Kmeans,-0.042604,1
2,Kmeans,0.096109,1
2,Kmeans,0.137089,0
2,Kmeans,0.292953,0
2,Kmeans,0.344896,0
2,Kmeans,0.326878,0
2,Kmeans,0.156248,0
2,Kmeans,0.387506,0
2,Kmeans,0.433672,0
2,Kmeans,0.274523,0
2,Kmeans,-0.151076,1
2,Kmeans,0.357412,0
2,Kmeans,0.320028,0
2,Kmeans,0.416699,0
2,Kmeans,-0.028535,1
2,Kmeans,0.301202,0
2,Kmeans,0.268444,0
2,Kmeans,0.42786,0
2,Kmeans,0.312783,0
2,Kmeans,-0.082352,1
2,Kmeans,0.219764,0
2,Kmeans,0.363546,0
2,Kmeans,0.265871,0
2,Kmeans,0.405236,0
2,Kmeans,0.29467,0
2,Kmeans,-0.170093,1
2,Kmeans,0.329504,0
2,Kmeans,0.333113,0
2,Kmeans,0.010579,1
2,Kmeans,0.195898,0
2,Kmeans,0.341199,0
2,Kmeans,0.395807,0
2,Kmeans,0.375639,0
2,Kmeans,0.155979,0
2,Kmeans,-0.068119,1
2,Kmeans,0.432667,0
2,Kmeans,0.326374,0
2,Kmeans,0.244138,0
2,Kmeans,0.36067,0
2,Kmeans,0.280526,0
2,Kmeans,0.389138,0
2,Kmeans,0.025365,1
2,Kmeans,0.008407,1
2,Kmeans,0.248993,0
2,Kmeans,0.415317,0
2,Kmeans,0.120435,1
2,Kmeans,-0.023901,1
2,Kmeans,-0.13088,1
2,Kmeans,0.190709,1
2,Kmeans,0.176609,0
2,Kmeans,-0.168412,1
2,Kmeans,0.003769,1
2,Kmeans,0.406217,0
2,Kmeans,0.301906,0
2,Kmeans,0.188833,0
2,Kmeans,0.299426,0
2,Kmeans,-0.020788,1
2,Kmeans,0.335723,0
2,Kmeans,0.362243,0
2,Kmeans,0.066181,1
2,Kmeans,0.33437,0
2,Kmeans,0.356388,0
2,Kmeans,0.417445,0
2,Kmeans,0.284438,0
2,Kmeans,0.330423,0
2,Kmeans,-0.091529,1
2,Kmeans,0.038575,1
2,Kmeans,0.144095,1
2,Kmeans,0.360524,0
2,Kmeans,-0.093561,1
2,Kmeans,0.444243,0
2,Kmeans,0.188509,0
2,Kmeans,-0.005588,1
2,Kmeans,0.408697,0
2,Kmeans,-0.129157,1
2,Kmeans,-0.013477,1
2,Kmeans,-0.057796,1
2,Kmeans,-0.135765,1
2,Kmeans,0.332558,0
2,Kmeans,0.369278,0
2,Kmeans,0.247221,0
2,Kmeans,0.437844,0
2,Kmeans,-0.112203,1
2,Kmeans,0.268512,0
2,Kmeans,0.205831,0
2,Kmeans,-0.114235,1
2,Kmeans,-0.139786,1
2,Kmeans,-0.050709,1
2,Kmeans,0.414319,0
2,Kmeans,0.41107,0
2,Kmeans,0.205831,0
2,Kmeans,0.220451,0
2,Kmeans,0.10427,1
2,Kmeans,0.398869,0
2,Kmeans,0.273467,0
2,Kmeans,0.32951,0
2,Kmeans,0.352759,0
2,Kmeans,0.263591,0
2,Kmeans,0.205831,0
2,Kmeans,0.429868,0
2,Kmeans,0.368722,0
2,Kmeans,0.378095,0
2,Kmeans,0.325473,0
2,Kmeans,0.120513,0
2,Kmeans,0.080613,1
2,Kmeans,0.370412,0
2,Kmeans,0.083027,0
2,Kmeans,0.214374,0
2,Kmeans,0.310768,0
2,Kmeans,0.112809,1
2,Kmeans,0.217586,0
2,Kmeans,0.284179,0
2,Kmeans,0.433821,0
2,Kmeans,0.341951,0
2,Kmeans,0.400501,0
2,Kmeans,0.199091,0
2,Kmeans,-0.052423,1
2,Kmeans,0.280587,0
2,Kmeans,0.361584,0
2,Kmeans,0.391839,0
2,Kmeans,0.1114,1
2,Kmeans,0.188755,0
2,Kmeans,0.363087,0
2,Kmeans,0.13118,1
2,Kmeans,-0.031068,1
2,Kmeans,0.225175,0
2,Kmeans,0.411041,0
2,Kmeans,0.015929,1
2,Kmeans,0.420622,0
2,Kmeans,0.400642,0
2,Kmeans,0.430312,0
2,Kmeans,0.309247,0
2,Kmeans,0.136207,0
2,Kmeans,0.232836,0
2,Kmeans,-0.078218,1
2,Kmeans,0.267172,0
2,Kmeans,-0.007047,1
2,Kmeans,0.047263,1
2,Kmeans,0.020318,1
2,Kmeans,0.346518,0
2,Kmeans,0.3914,0
2,Kmeans,0.306613,0
2,Kmeans,0.355871,0
2,Kmeans,0.320692,0
2,Kmeans,0.387963,0
2,Kmeans,-0.061308,1
2,Kmeans,0.210956,0
2,Kmeans,0.36001,0
2,Kmeans,0.017494,1
2,Kmeans,0.280654,0
2,Kmeans,0.4007,0
2,Kmeans,0.114374,0
2,Kmeans,0.330455,0
2,Kmeans,-0.101409,1
2,Kmeans,0.317083,0
2,Kmeans,0.095358,0
2,Kmeans,0.289422,0
2,Kmeans,0.154155,1
2,Kmeans,0.23157,0
2,Kmeans,0.313843,0
2,Kmeans,0.04023,1
2,Kmeans,0.371601,0
2,Kmeans,0.311244,0
2,Kmeans,0.399941,0
2,Kmeans,0.147977,0
2,Kmeans,0.358875,0
2,Kmeans,0.256353,0
2,Kmeans,0.283877,0
2,Kmeans,0.400366,0
2,Kmeans,0.428719,0
2,Kmeans,0.35159,0
2,Kmeans,0.115837,0
2,Kmeans,0.09639,1
2,Kmeans,0.152328,0
2,Kmeans,0.355496,0
2,Kmeans,0.3032,0
2,Kmeans,0.166114,1
2,Kmeans,0.359301,0
2,Kmeans,0.277325,0
2,Kmeans,0.377459,0
2,Kmeans,0.455535,0
2,Kmeans,0.39609,0
2,Kmeans,0.310768,0
2,Kmeans,0.300173,0
2,Kmeans,0.393166,0
2,Kmeans,0.37194,0
2,Kmeans,0.273869,0
2,Kmeans,-0.154493,1
2,Kmeans,-0.162468,1
2,Kmeans,0.264792,0
2,Kmeans,0.120175,0
2,Kmeans,0.193356,0
2,Kmeans,0.402548,0
2,Kmeans,0.369772,0
2,Kmeans,-0.118712,1
2,Kmeans,0.399001,0
2,Kmeans,0.423687,0
2,Kmeans,0.447823,0
2,Kmeans,0.400633,0
2,Kmeans,0.218587,0
2,Kmeans,0.403109,0
2,Kmeans,0.338862,0
2,Kmeans,0.199249,0
2,Kmeans,0.16242,0
2,Kmeans,0.01443,1
2,Kmeans,-0.057546,1
2,Kmeans,-0.155421,1
2,Kmeans,0.007596,1
2,Kmeans,0.326699,0
2,Kmeans,-0.087293,1
2,Kmeans,0.011514,1
2,Kmeans,0.120211,0
2,Kmeans,0.367623,0
2,Kmeans,0.365765,0
2,Kmeans,-0.15127,1
2,Kmeans,0.333222,0
2,Kmeans,0.335189,0
2,Kmeans,0.360543,0
2,Kmeans,0.410256,0
2,Kmeans,0.230242,0
2,Kmeans,0.260749,0
2,Kmeans,0.300838,0
2,Kmeans,0.166377,0
2,Kmeans,0.393149,0
2,Kmeans,0.186453,1
2,Kmeans,0.245041,0
2,Kmeans,0.385927,0
2,Kmeans,0.424437,0
2,Kmeans,0.346788,0
2,Kmeans,0.221056,0
2,Kmeans,0.242348,0
2,Kmeans,0.329065,0
2,Kmeans,0.402578,0
2,Kmeans,0.361441,0
2,Kmeans,0.310637,0
2,Kmeans,0.199972,0
2,Kmeans,0.205831,0
2,Kmeans,0.376323,0
2,Kmeans,0.342949,0
2,Kmeans,0.284859,0
2,Kmeans,0.112014,1
2,Kmeans,0.219102,0
2,Kmeans,0.388716,0
2,Kmeans,0.26314,0
2,Kmeans,0.405076,0
2,Kmeans,0.232813,0
2,Kmeans,0.372909,0
2,Kmeans,0.190246,1
2,Kmeans,-0.116035,1
2,Kmeans,0.447291,0
2,Kmeans,0.372262,0
2,Kmeans,0.41035,0
2,Kmeans,0.392557,0
2,Kmeans,0.281348,0
2,Kmeans,0.400441,0
2,Kmeans,0.310768,0
2,Kmeans,0.406712,0
2,Kmeans,0.203126,0
2,Kmeans,0.310768,0
2,Kmeans,0.255632,0
2,Kmeans,-0.158005,1
2,Kmeans,0.224501,0
2,Kmeans,0.309662,0
2,Kmeans,0.372215,0
2,Kmeans,0.310253,0
2,Kmeans,0.133675,0
2,Kmeans,0.326904,0
2,Kmeans,-0.014208,1
2,Kmeans,0.071516,1
2,Kmeans,0.254613,0
2,Kmeans,0.156243,1
2,Kmeans,0.432683,0
2,Kmeans,0.200069,0
2,Kmeans,0.439823,0
2,Kmeans,0.211873,0
2,Kmeans,-0.045164,1
2,Kmeans,0.338707,0
2,Kmeans,-0.064096,1
