k,type,score,label
2,Kmeans,0.545972,1
2,Kmeans,0.700419,1
2,Kmeans,0.628043,1
2,Kmeans,0.685986,1
2,Kmeans,0.640706,1
2,Kmeans,0.536321,1
2,Kmeans,0.714561,1
2,Kmeans,0.449504,1
2,Kmeans,0.530226,1
2,Kmeans,0.707245,1
2,Kmeans,0.681704,1
2,Kmeans,0.62803,1
2,Kmeans,0.585557,1
2,Kmeans,0.689345,1
2,Kmeans,0.540004,1
2,Kmeans,0.375641,1
2,Kmeans,0.671757,1
2,Kmeans,-0.165646,0
2,Kmeans,0.710782,1
2,Kmeans,0.718863,1
2,Kmeans,0.593776,1
2,Kmeans,0.527176,1
2,Kmeans,0.358055,1
2,Kmeans,0.364945,1
2,Kmeans,0.715563,1
2,Kmeans,0.701354,1
2,Kmeans,0.721032,1
2,Kmeans,0.693892,1
2,Kmeans,0.294824,1
2,Kmeans,-0.000784,0
2,Kmeans,0.380424,1
2,Kmeans,0.239022,1
2,Kmeans,0.723416,1
2,Kmeans,-0.262496,0
2,Kmeans,0.707993,1
2,Kmeans,0.680466,1
2,Kmeans,0.715964,1
2,Kmeans,0.725026,1
2,Kmeans,0.685184,1
2,Kmeans,0.652961,1
2,Kmeans,0.702459,1
2,Kmeans,0.730669,1
2,Kmeans,0.672398,1
2,Kmeans,0.689763,1
2,Kmeans,0.681828,1
2,Kmeans,0.716481,1
2,Kmeans,0.546696,1
2,Kmeans,0.708357,1
2,Kmeans,0.710356,1
2,Kmeans,0.671027,1
2,Kmeans,0.415521,1
2,Kmeans,0.724827,1
2,Kmeans,0.728573,1
2,Kmeans,0.705144,1
2,Kmeans,0.723357,1
2,Kmeans,0.713432,1
2,Kmeans,0.709131,1
2,Kmeans,0.699227,1
2,Kmeans,0.650193,1
2,Kmeans,0.723242,1
2,Kmeans,0.402195,1
2,Kmeans,0.692248,1
2,Kmeans,0.726524,1
2,Kmeans,0.719202,1
2,Kmeans,0.696419,1
2,Kmeans,0.449504,1
2,Kmeans,0.440123,1
2,Kmeans,0.618656,1
2,Kmeans,0.50222,1
2,Kmeans,-0.144144,0
2,Kmeans,0.550035,1
2,Kmeans,0.692146,1
2,Kmeans,0.716758,1
2,Kmeans,0.646604,1
2,Kmeans,0.710072,1
2,Kmeans,0.512437,1
2,Kmeans,0.72763,1
2,Kmeans,0.723758,1
2,Kmeans,0.483831,1
2,Kmeans,0.720508,1
2,Kmeans,0.709297,1
2,Kmeans,0.661071,1
2,Kmeans,0.650515,1
2,Kmeans,0.607264,1
2,Kmeans,0.718797,1
2,Kmeans,0.695683,1
2,Kmeans,0.722989,1
2,Kmeans,0.669522,1
2,Kmeans,0.68221,1
2,Kmeans,0.47966,1
2,Kmeans,0.449504,1
2,Kmeans,0.574419,1
2,Kmeans,0.700252,1
2,Kmeans,0.688056,1
2,Kmeans,0.70816,1
2,Kmeans,0.694182,1
2,Kmeans,0.698652,1
2,Kmeans,0.520241,1
2,Kmeans,0.723086,1
2,Kmeans,0.721472,1
2,Kmeans,0.699356,1
2,Kmeans,0.662115,1
2,Kmeans,0.689841,1
2,Kmeans,0.690126,1
2,Kmeans,0.519176,1
2,Kmeans,0.541804,1
2,Kmeans,0.348343,1
2,Kmeans,0.517314,1
2,Kmeans,0.66178,1
2,Kmeans,0.707667,1
2,Kmeans,0.684068,1
2,Kmeans,0.647169,1
2,Kmeans,0.225195,0
2,Kmeans,0.670808,1
2,Kmeans,0.567608,1
2,Kmeans,0.551905,1
2,Kmeans,0.541824,1
2,Kmeans,0.470037,1
2,Kmeans,0.685066,1
2,Kmeans,0.72484,1
2,Kmeans,0.690994,1
2,Kmeans,0.717433,1
2,Kmeans,0.51232,1
2,Kmeans,0.693148,1
2,Kmeans,0.687568,1
2,Kmeans,0.602378,1
2,Kmeans,0.706024,1
2,Kmeans,0.714946,1
2,Kmeans,0.595262,1
2,Kmeans,0.591068,1
2,Kmeans,0.566599,1
2,Kmeans,0.705816,1
2,Kmeans,0.723246,1
2,Kmeans,0.725529,1
2,Kmeans,0.694429,1
2,Kmeans,0.185217,1
2,Kmeans,0.678543,1
2,Kmeans,0.449504,1
2,Kmeans,0.725122,1
2,Kmeans,-0.257673,0
2,Kmeans,0.555714,1
2,Kmeans,0.335297,1
2,Kmeans,0.68732,1
2,Kmeans,0.268496,1
2,Kmeans,0.699671,1
2,Kmeans,0.694499,1
2,Kmeans,0.658747,1
2,Kmeans,0.659767,1
2,Kmeans,0.701994,1
2,Kmeans,0.65323,1
2,Kmeans,0.582008,1
2,Kmeans,0.718007,1
2,Kmeans,0.699772,1
2,Kmeans,0.550052,1
2,Kmeans,0.641362,1
2,Kmeans,0.725809,1
2,Kmeans,0.723683,1
2,Kmeans,0.636108,1
2,Kmeans,-0.054457,0
2,Kmeans,0.58708,1
2,Kmeans,0.729496,1
2,Kmeans,0.449504,1
2,Kmeans,0.406566,1
2,Kmeans,0.720277,1
2,Kmeans,0.485137,1
2,Kmeans,0.56424,1
2,Kmeans,0.676453,1
2,Kmeans,0.529208,1
2,Kmeans,0.72065,1
2,Kmeans,0.383953,1
2,Kmeans,0.659288,1
2,Kmeans,0.71726,1
2,Kmeans,0.701512,1
2,Kmeans,0.661283,1
2,Kmeans,0.59122,1
2,Kmeans,0.636447,1
2,Kmeans,0.217634,0
2,Kmeans,0.722989,1
2,Kmeans,0.695933,1
2,Kmeans,0.297054,1
2,Kmeans,0.696803,1
2,Kmeans,0.709352,1
2,Kmeans,0.445006,1
2,Kmeans,0.652054,1
2,Kmeans,0.731551,1
2,Kmeans,0.449504,1
2,Kmeans,0.655295,1
2,Kmeans,0.70111,1
2,Kmeans,0.669227,1
2,Kmeans,0.689135,1
2,Kmeans,0.537788,1
2,Kmeans,-0.02795,0
2,Kmeans,0.719828,1
2,Kmeans,0.655661,1
2,Kmeans,0.724192,1
2,Kmeans,0.572899,1
2,Kmeans,0.673893,1
2,Kmeans,0.629105,1
2,Kmeans,0.420986,1
2,Kmeans,0.178406,1
2,Kmeans,0.62681,1
2,Kmeans,0.479724,1
2,Kmeans,0.537333,1
2,Kmeans,0.603843,1
2,Kmeans,0.730446,1
2,Kmeans,0.672769,1
2,Kmeans,0.652168,1
2,Kmeans,0.557378,1
2,Kmeans,0.677493,1
2,Kmeans,0.59346,1
2,Kmeans,0.597282,1
2,Kmeans,-0.02795,0
2,Kmeans,0.662077,1
2,Kmeans,-0.178813,0
2,Kmeans,0.721056,1
2,Kmeans,0.723386,1
2,Kmeans,0.603479,1
2,Kmeans,0.695057,1
2,Kmeans,0.105401,1
2,Kmeans,0.716305,1
2,Kmeans,0.688738,1
2,Kmeans,0.716591,1
2,Kmeans,0.692121,1
2,Kmeans,0.550422,1
2,Kmeans,0.627591,1
2,Kmeans,0.38817,1
2,Kmeans,0.695738,1
2,Kmeans,0.573533,1
2,Kmeans,0.645926,1
2,Kmeans,0.655158,1
2,Kmeans,0.647032,1
2,Kmeans,0.665024,1
2,Kmeans,0.575051,1
2,Kmeans,0.586652,1
2,Kmeans,0.723328,1
2,Kmeans,0.672344,1
2,Kmeans,0.680361,1
2,Kmeans,0.690474,1
2,Kmeans,0.656748,1
2,Kmeans,0.709707,1
2,Kmeans,0.397363,1
2,Kmeans,0.5287,1
2,Kmeans,0.707527,1
2,Kmeans,0.669695,1
2,Kmeans,0.59346,1
2,Kmeans,0.6945,1
2,Kmeans,0.675747,1
2,Kmeans,0.539684,1
2,Kmeans,0.377568,1
2,Kmeans,0.529435,1
2,Kmeans,0.68193,1
2,Kmeans,0.69034,1
2,Kmeans,0.621229,1
2,Kmeans,0.628468,1
2,Kmeans,0.690576,1
2,Kmeans,0.628395,1
2,Kmeans,0.676998,1
2,Kmeans,0.603774,1
2,Kmeans,0.459193,1
2,Kmeans,0.706879,1
2,Kmeans,0.680746,1
2,Kmeans,0.651345,1
2,Kmeans,0.702282,1
2,Kmeans,0.683436,1
2,Kmeans,0.689988,1
2,Kmeans,0.672092,1
2,Kmeans,0.01581,0
2,Kmeans,0.571849,1
2,Kmeans,0.738198,1
2,Kmeans,0.644642,1
2,Kmeans,-0.02829,0
2,Kmeans,0.529131,1
2,Kmeans,0.604604,1
2,Kmeans,0.617689,1
2,Kmeans,0.721422,1
2,Kmeans,0.372643,1
2,Kmeans,0.665655,1
2,Kmeans,0.638624,1
2,Kmeans,0.384511,1
2,Kmeans,0.034878,0
2,Kmeans,0.703423,1
2,Kmeans,0.712441,1
2,Kmeans,0.672143,1
2,Kmeans,0.630533,1
2,Kmeans,0.657635,1
2,Kmeans,0.657489,1
2,Kmeans,0.629704,1
2,Kmeans,-0.128555,0
2,Kmeans,0.720822,1
2,Kmeans,0.707777,1
2,Kmeans,0.630789,1
2,Kmeans,0.552954,1
2,Kmeans,0.658558,1
2,Kmeans,0.629623,1
2,Kmeans,0.685511,1
2,Kmeans,0.348551,1
2,Kmeans,0.664505,1
2,Kmeans,0.70295,1
2,Kmeans,0.548663,1
2,Kmeans,0.70236,1
2,Kmeans,0.519599,1
2,Kmeans,0.698674,1
2,Kmeans,0.555701,1
2,Kmeans,0.72841,1
2,Kmeans,0.721457,1
2,Kmeans,0.693007,1
2,Kmeans,0.723669,1
2,Kmeans,0.659943,1
2,Kmeans,0.706318,1
2,Kmeans,0.695581,1
2,Kmeans,0.720101,1
2,Kmeans,0.720288,1
2,Kmeans,0.489836,1
2,Kmeans,0.45169,1
2,Kmeans,0.678677,1
2,Kmeans,0.342259,1
2,Kmeans,0.726544,1
2,Kmeans,0.600403,1
2,Kmeans,0.684256,1
2,Kmeans,0.733176,1
2,Kmeans,0.568438,1
2,Kmeans,0.02866,0
2,Kmeans,0.500048,1
2,Kmeans,0.698143,1
2,Kmeans,0.502861,1
2,Kmeans,0.699919,1
2,Kmeans,0.64774,1
2,Kmeans,0.626935,1
2,Kmeans,0.658355,1
2,Kmeans,0.723145,1
2,Kmeans,0.727205,1
2,Kmeans,0.683734,1
2,Kmeans,0.673321,1
2,Kmeans,0.729993,1
2,Kmeans,0.718891,1
2,Kmeans,0.639848,1
2,Kmeans,0.660601,1
2,Kmeans,0.484107,1
2,Kmeans,0.630181,1
2,Kmeans,0.612872,1
2,Kmeans,0.708014,1
2,Kmeans,0.397725,1
2,Kmeans,0.712283,1
2,Kmeans,0.229855,0
2,Kmeans,0.713795,1
2,Kmeans,0.684429,1
2,Kmeans,0.432579,1
2,Kmeans,0.725336,1
2,Kmeans,0.645059,1
2,Kmeans,0.723913,1
2,Kmeans,0.723273,1
2,Kmeans,0.678824,1
2,Kmeans,0.331358,1
2,Kmeans,0.72131,1
2,Kmeans,0.685957,1
2,Kmeans,-0.258935,0
2,Kmeans,0.638789,1
2,Kmeans,0.62824,1
2,Kmeans,0.65941,1
2,Kmeans,0.660197,1
2,Kmeans,0.686831,1
2,Kmeans,0.723286,1
2,Kmeans,0.732437,1
2,Kmeans,0.716191,1
2,Kmeans,0.646958,1
2,Kmeans,0.539083,1
2,Kmeans,0.642303,1
2,Kmeans,0.692981,1
2,Kmeans,0.432576,1
2,Kmeans,0.71803,1
2,Kmeans,0.701145,1
2,Kmeans,0.661951,1
2,Kmeans,0.676444,1
2,Kmeans,0.600552,1
2,Kmeans,0.711863,1
2,Kmeans,0.717598,1
2,Kmeans,0.705951,1
2,Kmeans,0.434209,1
2,Kmeans,0.721509,1
2,Kmeans,0.675013,1
2,Kmeans,0.66049,1
2,Kmeans,0.690382,1
2,Kmeans,0.686859,1
2,Kmeans,0.449898,1
2,Kmeans,0.719305,1
2,Kmeans,0.723493,1
2,Kmeans,0.691746,1
2,Kmeans,0.715277,1
2,Kmeans,0.723084,1
2,Kmeans,0.728253,1
2,Kmeans,0.703287,1
2,Kmeans,0.708413,1
2,Kmeans,0.683087,1
2,Kmeans,0.476096,1
2,Kmeans,0.70933,1
2,Kmeans,0.426305,1
2,Kmeans,0.671094,1
2,Kmeans,-0.02795,0
2,Kmeans,0.662616,1
2,Kmeans,0.723362,1
2,Kmeans,0.547799,1
2,Kmeans,0.709521,1
2,Kmeans,0.674123,1
2,Kmeans,-0.023582,0
2,Kmeans,0.651789,1
2,Kmeans,0.449486,1
2,Kmeans,0.640427,1
2,Kmeans,0.49082,1
2,Kmeans,0.72763,1
2,Kmeans,0.554359,1
2,Kmeans,0.721239,1
2,Kmeans,0.675092,1
2,Kmeans,0.731498,1
2,Kmeans,0.631806,1
2,Kmeans,0.629226,1
2,Kmeans,0.597397,1
2,Kmeans,0.399432,1
2,Kmeans,0.583872,1
2,Kmeans,0.713488,1
2,Kmeans,0.686315,1
2,Kmeans,0.706338,1
2,Kmeans,0.62238,1
2,Kmeans,-0.22399,0
2,Kmeans,0.583784,1
2,Kmeans,0.729337,1
2,Kmeans,0.603192,1
2,Kmeans,0.449504,1
2,Kmeans,0.621097,1
2,Kmeans,0.672224,1
2,Kmeans,0.671991,1
2,Kmeans,0.715089,1
2,Kmeans,0.420986,1
2,Kmeans,0.704981,1
2,Kmeans,0.635959,1
2,Kmeans,0.565549,1
2,Kmeans,0.704735,1
2,Kmeans,0.733295,1
2,Kmeans,0.376366,1
2,Kmeans,0.732278,1
2,Kmeans,0.660601,1
2,Kmeans,0.660167,1
2,Kmeans,0.723429,1
2,Kmeans,0.725625,1
2,Kmeans,0.723526,1
2,Kmeans,0.602001,1
2,Kmeans,-0.129746,0
2,Kmeans,0.733744,1
2,Kmeans,0.504845,1
2,Kmeans,0.685739,1
2,Kmeans,0.689628,1
2,Kmeans,0.699552,1
2,Kmeans,-0.375067,0
2,Kmeans,0.71414,1
2,Kmeans,-0.039388,0
2,Kmeans,0.365865,1
2,Kmeans,0.621922,1
2,Kmeans,0.620546,1
2,Kmeans,0.728252,1
2,Kmeans,0.681502,1
2,Kmeans,-0.007226,0
2,Kmeans,0.721276,1
2,Kmeans,0.568624,1
2,Kmeans,0.607985,1
2,Kmeans,0.645256,1
2,Kmeans,0.515023,1
2,Kmeans,0.656321,1
2,Kmeans,0.657587,1
2,Kmeans,-0.001816,0
2,Kmeans,0.674273,1
2,Kmeans,0.605261,1
2,Kmeans,0.694466,1
2,Kmeans,0.664422,1
2,Kmeans,0.697326,1
2,Kmeans,0.723228,1
2,Kmeans,0.653745,1
2,Kmeans,0.489373,1
2,Kmeans,0.724188,1
2,Kmeans,0.691074,1
2,Kmeans,0.711585,1
2,Kmeans,0.715938,1
2,Kmeans,0.57713,1
2,Kmeans,0.628875,1
2,Kmeans,0.700719,1
2,Kmeans,0.614674,1
2,Kmeans,0.72678,1
2,Kmeans,0.627171,1
2,Kmeans,0.686525,1
2,Kmeans,0.563978,1
2,Kmeans,0.527692,1
2,Kmeans,0.622071,1
2,Kmeans,0.718784,1
2,Kmeans,0.668946,1
2,Kmeans,0.728301,1
2,Kmeans,0.449504,1
2,Kmeans,0.641579,1
2,Kmeans,0.728224,1
2,Kmeans,-0.106071,0
2,Kmeans,0.704137,1
2,Kmeans,0.57705,1
2,Kmeans,0.702063,1
2,Kmeans,0.730671,1
2,Kmeans,0.488497,1
2,Kmeans,0.732373,1
2,Kmeans,0.70425,1
2,Kmeans,0.660353,1
2,Kmeans,0.710605,1
2,Kmeans,0.481952,1
2,Kmeans,0.706156,1
2,Kmeans,0.701349,1
2,Kmeans,0.677468,1
2,Kmeans,0.502202,1
2,Kmeans,0.4056,1
2,Kmeans,0.512313,1
2,Kmeans,0.429265,1
2,Kmeans,0.69738,1
2,Kmeans,0.65245,1
2,Kmeans,0.538478,1
2,Kmeans,0.561994,1
2,Kmeans,0.553079,1
2,Kmeans,-0.02795,0
2,Kmeans,0.154645,1
2,Kmeans,0.694439,1
2,Kmeans,0.690458,1
2,Kmeans,0.644066,1
2,Kmeans,0.681667,1
2,Kmeans,0.734671,1
2,Kmeans,0.652933,1
2,Kmeans,0.217634,0
2,Kmeans,-0.251277,0
2,Kmeans,0.717548,1
2,Kmeans,0.367019,1
2,Kmeans,0.588097,1
2,Kmeans,0.711943,1
2,Kmeans,0.70672,1
2,Kmeans,0.615404,1
2,Kmeans,0.66785,1
2,Kmeans,0.524691,1
2,Kmeans,0.697296,1
2,Kmeans,-0.08262,0
2,Kmeans,0.312112,1
2,Kmeans,0.732438,1
2,Kmeans,0.723158,1
2,Kmeans,0.685758,1
2,Kmeans,0.636584,1
2,Kmeans,0.560638,1
2,Kmeans,0.513967,1
2,Kmeans,0.706655,1
2,Kmeans,0.713314,1
2,Kmeans,0.723422,1
2,Kmeans,-0.042989,0
2,Kmeans,0.565098,1
2,Kmeans,0.699419,1
2,Kmeans,0.656566,1
2,Kmeans,0.669554,1
2,Kmeans,0.611856,1
2,Kmeans,0.714241,1
2,Kmeans,-0.358931,0
2,Kmeans,0.661584,1
2,Kmeans,0.711732,1
2,Kmeans,0.376612,1
2,Kmeans,0.703877,1
2,Kmeans,0.723151,1
2,Kmeans,0.690917,1
2,Kmeans,0.723246,1
2,Kmeans,0.69227,1
2,Kmeans,0.703879,1
2,Kmeans,0.639565,1
2,Kmeans,0.651309,1
2,Kmeans,0.415792,1
2,Kmeans,0.51318,1
2,Kmeans,0.708692,1
2,Kmeans,0.682773,1
2,Kmeans,0.734381,1
2,Kmeans,0.663251,1
2,Kmeans,0.634254,1
2,Kmeans,0.551521,1
2,Kmeans,0.732421,1
2,Kmeans,0.73207,1
2,Kmeans,0.689056,1
2,Kmeans,0.584983,1
2,Kmeans,0.616795,1
2,Kmeans,0.686045,1
2,Kmeans,0.689198,1
2,Kmeans,0.638564,1
2,Kmeans,0.342259,1
2,Kmeans,0.648935,1
2,Kmeans,0.728666,1
2,Kmeans,0.625306,1
2,Kmeans,0.691202,1
2,Kmeans,0.469099,1
2,Kmeans,0.346388,1
2,Kmeans,0.722836,1
2,Kmeans,-0.144144,0
2,Kmeans,0.379003,1
2,Kmeans,0.70325,1
2,Kmeans,0.723022,1
2,Kmeans,0.695992,1
2,Kmeans,0.703901,1
2,Kmeans,0.596635,1
2,Kmeans,0.693197,1
2,Kmeans,0.660864,1
2,Kmeans,0.676117,1
2,Kmeans,0.686271,1
2,Kmeans,0.62979,1
2,Kmeans,0.71365,1
2,Kmeans,0.691672,1
2,Kmeans,0.723098,1
2,Kmeans,0.692795,1
2,Kmeans,0.448266,1
2,Kmeans,0.723151,1
2,Kmeans,0.605207,1
2,Kmeans,0.654574,1
2,Kmeans,0.718398,1
2,Kmeans,0.728258,1
2,Kmeans,0.728282,1
2,Kmeans,0.725742,1
2,Kmeans,0.545522,1
2,Kmeans,0.330254,1
2,Kmeans,0.71636,1
2,Kmeans,0.673664,1
2,Kmeans,0.667718,1
2,Kmeans,0.662361,1
2,Kmeans,0.408624,1
2,Kmeans,0.671975,1
2,Kmeans,0.686235,1
2,Kmeans,0.695337,1
2,Kmeans,0.700821,1
2,Kmeans,0.547,1
2,Kmeans,0.691484,1
2,Kmeans,0.683295,1
2,Kmeans,0.466154,1
2,Kmeans,0.642127,1
2,Kmeans,0.544067,1
2,Kmeans,-0.089667,0
2,Kmeans,0.716729,1
2,Kmeans,0.734502,1
2,Kmeans,0.619441,1
2,Kmeans,0.708609,1
2,Kmeans,0.644929,1
2,Kmeans,0.684359,1
2,Kmeans,0.665383,1
2,Kmeans,0.507427,1
2,Kmeans,0.714099,1
2,Kmeans,0.711211,1
2,Kmeans,0.621465,1
2,Kmeans,0.718914,1
2,Kmeans,0.585111,1
2,Kmeans,0.709719,1
2,Kmeans,-0.091907,0
2,Kmeans,0.449504,1
