k,type,score,label
2,Kmeans,0.583693,0
2,Kmeans,0.305987,0
2,Kmeans,0.624002,0
2,Kmeans,0.585977,0
2,Kmeans,0.523173,0
2,Kmeans,-0.002548,1
2,Kmeans,0.591589,0
2,Kmeans,0.548124,0
2,Kmeans,0.47526,0
2,Kmeans,0.411423,0
2,Kmeans,-0.058897,1
2,Kmeans,-0.166455,1
2,Kmeans,-0.046495,1
2,Kmeans,-0.149497,1
2,Kmeans,0.369135,0
2,Kmeans,0.292287,0
2,Kmeans,0.432758,0
2,Kmeans,0.624221,0
2,Kmeans,-0.163409,1
2,Kmeans,0.46435,0
2,Kmeans,0.623514,0
2,Kmeans,0.025874,1
2,Kmeans,0.12331,0
2,Kmeans,-0.138784,1
2,Kmeans,0.549366,0
2,Kmeans,0.434228,0
2,Kmeans,0.593591,0
2,Kmeans,-0.158719,1
2,Kmeans,0.624588,0
2,Kmeans,0.449192,0
2,Kmeans,-0.050687,1
2,Kmeans,-0.066726,1
2,Kmeans,-0.117664,1
2,Kmeans,0.294448,0
2,Kmeans,0.53215,0
2,Kmeans,0.02921,1
2,Kmeans,0.49782,0
2,Kmeans,0.476675,0
2,Kmeans,0.280437,0
2,Kmeans,0.014842,1
2,Kmeans,0.395091,0
2,Kmeans,0.22906,0
2,Kmeans,-0.11782,1
2,Kmeans,0.532333,0
2,Kmeans,0.534577,0
2,Kmeans,-0.075027,1
2,Kmeans,0.011776,1
2,Kmeans,0.524493,0
2,Kmeans,0.178449,0
2,Kmeans,0.618651,0
2,Kmeans,0.624273,0
2,Kmeans,-0.183658,1
2,Kmeans,0.447804,0
2,Kmeans,0.570242,0
2,Kmeans,0.013056,1
2,Kmeans,0.287302,0
2,Kmeans,-0.084349,1
2,Kmeans,0.406747,0
2,Kmeans,-0.332904,1
2,Kmeans,0.623799,0
2,Kmeans,-0.148726,1
2,Kmeans,0.030857,1
2,Kmeans,0.59696,0
2,Kmeans,0.552451,0
2,Kmeans,0.48465,0
2,Kmeans,0.034814,1
2,Kmeans,0.554247,0
2,Kmeans,0.229223,0
2,Kmeans,0.624492,0
2,Kmeans,-0.068202,1
2,Kmeans,0.54865,0
2,Kmeans,0.595022,0
2,Kmeans,0.534255,0
2,Kmeans,0.018283,1
2,Kmeans,-0.255312,1
2,Kmeans,0.229223,0
2,Kmeans,-0.302333,1
2,Kmeans,-0.107905,1
2,Kmeans,0.612229,0
2,Kmeans,0.559827,0
2,Kmeans,0.552572,0
2,Kmeans,-0.217493,1
2,Kmeans,0.455068,0
2,Kmeans,0.592204,0
2,Kmeans,0.229223,0
2,Kmeans,0.51308,0
2,Kmeans,-0.110096,1
2,Kmeans,0.343483,0
2,Kmeans,0.04323,1
2,Kmeans,0.564858,0
2,Kmeans,0.524974,0
2,Kmeans,-0.145499,1
2,Kmeans,0.276072,0
2,Kmeans,0.594566,0
2,Kmeans,0.623559,0
2,Kmeans,-0.042713,1
2,Kmeans,-0.220227,1
2,Kmeans,0.036356,1
2,Kmeans,0.280363,0
2,Kmeans,0.530886,0
2,Kmeans,0.59743,0
2,Kmeans,-0.300524,1
2,Kmeans,0.623408,0
2,Kmeans,0.620586,0
2,Kmeans,0.56819,0
2,Kmeans,-0.274177,1
2,Kmeans,0.618997,0
2,Kmeans,0.581212,0
2,Kmeans,-0.257627,1
2,Kmeans,0.470562,0
2,Kmeans,-0.045317,1
2,Kmeans,0.481147,0
2,Kmeans,0.54619,0
2,Kmeans,0.624416,0
2,Kmeans,0.506387,0
2,Kmeans,-0.2413,1
2,Kmeans,0.375241,0
2,Kmeans,0.623732,0
2,Kmeans,0.259337,0
2,Kmeans,0.229223,0
2,Kmeans,0.611354,0
2,Kmeans,-0.151375,1
2,Kmeans,0.615436,0
2,Kmeans,-0.373077,1
2,Kmeans,0.529897,0
2,Kmeans,0.624321,0
2,Kmeans,-0.189587,1
2,Kmeans,-0.025135,1
2,Kmeans,0.229225,0
2,Kmeans,0.588704,0
2,Kmeans,0.328554,0
2,Kmeans,0.415294,0
2,Kmeans,-0.051483,1
2,Kmeans,0.327942,0
2,Kmeans,0.526627,0
2,Kmeans,0.61276,0
2,Kmeans,-0.143714,1
2,Kmeans,0.627915,0
2,Kmeans,0.35414,0
2,Kmeans,0.299852,0
2,Kmeans,-0.260802,1
2,Kmeans,-0.357741,1
2,Kmeans,0.033541,1
2,Kmeans,0.60831,0
2,Kmeans,0.017137,1
2,Kmeans,0.404927,0
2,Kmeans,-0.006471,1
2,Kmeans,0.623408,0
2,Kmeans,0.624384,0
2,Kmeans,-0.199517,1
2,Kmeans,0.574535,0
2,Kmeans,-0.110887,1
2,Kmeans,0.624003,0
2,Kmeans,-0.224486,1
2,Kmeans,0.459389,0
2,Kmeans,0.004656,1
2,Kmeans,0.229223,0
2,Kmeans,-0.122321,1
2,Kmeans,-0.185434,1
2,Kmeans,0.464768,0
2,Kmeans,0.274149,0
2,Kmeans,0.622166,0
2,Kmeans,0.435281,0
2,Kmeans,0.61505,0
2,Kmeans,0.480795,0
2,Kmeans,0.579074,0
2,Kmeans,-0.234896,1
2,Kmeans,-0.168133,1
2,Kmeans,0.452531,0
2,Kmeans,-0.346758,1
2,Kmeans,-0.124479,1
2,Kmeans,0.624323,0
2,Kmeans,-0.146979,1
2,Kmeans,-0.143686,1
2,Kmeans,0.603139,0
2,Kmeans,0.251016,0
2,Kmeans,0.609781,0
2,Kmeans,0.602915,0
2,Kmeans,0.623946,0
2,Kmeans,-0.198278,1
2,Kmeans,0.5122,0
2,Kmeans,0.013056,1
2,Kmeans,0.613744,0
2,Kmeans,0.023412,1
2,Kmeans,0.507883,0
2,Kmeans,-0.212529,1
2,Kmeans,-0.198557,1
2,Kmeans,-0.068439,1
2,Kmeans,-0.119827,1
2,Kmeans,0.621495,0
2,Kmeans,0.436126,0
2,Kmeans,-0.106785,1
2,Kmeans,-0.046434,1
2,Kmeans,-0.166032,1
2,Kmeans,0.52646,0
2,Kmeans,-0.230693,1
2,Kmeans,0.45141,0
2,Kmeans,0.504494,0
2,Kmeans,-0.124479,1
2,Kmeans,-0.179296,1
2,Kmeans,-0.114886,1
2,Kmeans,0.623559,0
2,Kmeans,-0.225055,1
2,Kmeans,0.229223,0
2,Kmeans,-0.120765,1
2,Kmeans,0.612756,0
2,Kmeans,0.469493,0
2,Kmeans,0.624385,0
2,Kmeans,-0.253812,1
2,Kmeans,0.53758,0
2,Kmeans,-0.074115,1
2,Kmeans,-0.282563,1
2,Kmeans,-0.076123,1
2,Kmeans,0.26964,0
2,Kmeans,-0.32409,1
2,Kmeans,0.430893,0
2,Kmeans,0.305484,0
2,Kmeans,-0.132878,1
2,Kmeans,-0.258046,1
2,Kmeans,0.465097,0
2,Kmeans,0.027584,1
2,Kmeans,0.446408,0
2,Kmeans,0.481169,0
2,Kmeans,0.549869,0
2,Kmeans,-0.107514,1
2,Kmeans,-0.233208,1
2,Kmeans,-0.016586,1
2,Kmeans,-0.037915,1
2,Kmeans,0.569456,0
2,Kmeans,-0.203845,1
2,Kmeans,0.474851,0
2,Kmeans,-0.058573,1
2,Kmeans,0.492941,0
2,Kmeans,-0.024259,1
2,Kmeans,-0.217475,1
2,Kmeans,-0.054011,1
2,Kmeans,0.438411,0
2,Kmeans,0.448756,0
2,Kmeans,0.624531,0
2,Kmeans,0.480895,0
2,Kmeans,0.399775,0
2,Kmeans,-0.341768,1
2,Kmeans,0.356627,0
2,Kmeans,-0.166264,1
2,Kmeans,0.587822,0
2,Kmeans,0.006068,1
2,Kmeans,-0.15431,1
2,Kmeans,0.153038,0
2,Kmeans,0.551463,0
2,Kmeans,-0.205918,1
2,Kmeans,0.623514,0
2,Kmeans,0.494599,0
2,Kmeans,-0.329971,1
2,Kmeans,0.583487,0
2,Kmeans,0.539113,0
2,Kmeans,0.535655,0
2,Kmeans,0.623514,0
2,Kmeans,0.617334,0
2,Kmeans,0.558027,0
2,Kmeans,0.623764,0
2,Kmeans,-0.141418,1
2,Kmeans,0.551147,0
2,Kmeans,0.632751,0
2,Kmeans,0.142262,0
2,Kmeans,0.390385,0
2,Kmeans,-0.205189,1
2,Kmeans,0.558154,0
2,Kmeans,0.291088,0
2,Kmeans,0.229223,0
2,Kmeans,-0.00864,1
2,Kmeans,-0.037128,1
2,Kmeans,0.410459,0
2,Kmeans,0.580931,0
2,Kmeans,-0.113242,1
2,Kmeans,0.466509,0
2,Kmeans,0.623282,0
2,Kmeans,-0.120546,1
2,Kmeans,0.583196,0
2,Kmeans,-0.04135,1
2,Kmeans,-0.115124,1
2,Kmeans,0.394711,0
2,Kmeans,-0.192913,1
2,Kmeans,-0.266985,1
2,Kmeans,0.625664,0
2,Kmeans,-0.298221,1
2,Kmeans,0.011759,1
2,Kmeans,-0.072511,1
2,Kmeans,-0.30156,1
2,Kmeans,0.598988,0
2,Kmeans,0.623464,0
2,Kmeans,0.600589,0
2,Kmeans,0.390497,0
2,Kmeans,-0.153738,1
2,Kmeans,-0.067354,1
2,Kmeans,0.314713,0
2,Kmeans,0.525882,0
2,Kmeans,-0.235755,1
2,Kmeans,0.500457,0
2,Kmeans,0.626379,0
2,Kmeans,-0.188,1
2,Kmeans,0.462914,0
2,Kmeans,0.395862,0
2,Kmeans,-0.148809,1
2,Kmeans,-0.274177,1
2,Kmeans,0.50275,0
2,Kmeans,0.226345,0
2,Kmeans,0.623514,0
2,Kmeans,0.002062,1
2,Kmeans,-0.219694,1
2,Kmeans,-0.141043,1
2,Kmeans,0.515083,0
2,Kmeans,-0.300199,1
2,Kmeans,0.608118,0
2,Kmeans,0.390343,0
2,Kmeans,0.623946,0
2,Kmeans,0.365388,0
2,Kmeans,0.019043,1
2,Kmeans,0.324488,0
2,Kmeans,-0.20109,1
2,Kmeans,0.418384,0
2,Kmeans,0.527487,0
2,Kmeans,0.572028,0
2,Kmeans,0.586321,0
2,Kmeans,-0.096508,1
2,Kmeans,-0.177895,1
2,Kmeans,0.362831,0
2,Kmeans,0.425342,0
2,Kmeans,0.32814,0
2,Kmeans,0.436347,0
2,Kmeans,0.591014,0
2,Kmeans,0.376697,0
2,Kmeans,0.474562,0
2,Kmeans,0.496146,0
2,Kmeans,-0.066966,1
2,Kmeans,0.191204,0
2,Kmeans,0.415379,0
2,Kmeans,-0.209538,1
2,Kmeans,0.54541,0
2,Kmeans,0.40206,0
2,Kmeans,-0.003624,1
2,Kmeans,0.524059,0
2,Kmeans,0.606843,0
2,Kmeans,0.528619,0
2,Kmeans,-0.203701,1
2,Kmeans,-0.077435,1
2,Kmeans,0.321232,0
2,Kmeans,-0.366484,1
2,Kmeans,-0.33513,1
2,Kmeans,0.599189,0
2,Kmeans,-0.084349,1
2,Kmeans,0.474173,0
2,Kmeans,0.451044,0
2,Kmeans,-0.124479,1
2,Kmeans,0.53234,0
2,Kmeans,-0.333102,1
2,Kmeans,0.234101,0
2,Kmeans,0.587423,0
2,Kmeans,0.623717,0
2,Kmeans,0.626798,0
2,Kmeans,0.481121,0
2,Kmeans,0.622097,0
2,Kmeans,-0.240514,1
2,Kmeans,0.526223,0
2,Kmeans,0.623305,0
2,Kmeans,0.457691,0
2,Kmeans,-0.068942,1
2,Kmeans,0.408532,0
2,Kmeans,-0.08892,1
2,Kmeans,0.322808,0
2,Kmeans,0.474851,0
2,Kmeans,0.009452,1
2,Kmeans,0.539489,0
2,Kmeans,0.39627,0
2,Kmeans,0.365144,0
2,Kmeans,0.624575,0
2,Kmeans,0.569457,0
2,Kmeans,0.560262,0
2,Kmeans,0.624098,0
2,Kmeans,-0.211156,1
2,Kmeans,0.564437,0
2,Kmeans,0.012019,1
2,Kmeans,0.602272,0
2,Kmeans,0.479157,0
2,Kmeans,-0.050617,1
2,Kmeans,0.42185,0
2,Kmeans,0.320197,0
2,Kmeans,-0.238117,1
2,Kmeans,0.446848,0
2,Kmeans,0.617268,0
2,Kmeans,-0.030223,1
2,Kmeans,0.549878,0
2,Kmeans,0.434033,0
2,Kmeans,-0.141604,1
2,Kmeans,-0.19295,1
2,Kmeans,0.580843,0
2,Kmeans,0.551414,0
2,Kmeans,-0.150572,1
2,Kmeans,-0.124654,1
2,Kmeans,-0.235481,1
2,Kmeans,-0.00685,1
2,Kmeans,0.623464,0
2,Kmeans,0.624186,0
2,Kmeans,0.164082,0
2,Kmeans,-0.131906,1
2,Kmeans,0.429257,0
2,Kmeans,-0.187223,1
2,Kmeans,-0.280652,1
2,Kmeans,0.584397,0
2,Kmeans,0.026875,1
2,Kmeans,-0.108058,1
2,Kmeans,0.583245,0
2,Kmeans,0.440628,0
2,Kmeans,-0.167644,1
2,Kmeans,0.610938,0
2,Kmeans,0.605205,0
2,Kmeans,-0.234078,1
2,Kmeans,0.596275,0
2,Kmeans,0.623969,0
2,Kmeans,0.617488,0
2,Kmeans,0.000785,1
2,Kmeans,0.562293,0
2,Kmeans,0.597788,0
2,Kmeans,0.507695,0
2,Kmeans,-0.098654,1
2,Kmeans,0.587292,0
2,Kmeans,0.178886,0
2,Kmeans,-0.168128,1
2,Kmeans,-0.175791,1
2,Kmeans,0.510145,0
2,Kmeans,0.62689,0
2,Kmeans,0.608768,0
2,Kmeans,0.596396,0
2,Kmeans,0.594943,0
2,Kmeans,0.415239,0
2,Kmeans,-0.055188,1
2,Kmeans,0.506975,0
2,Kmeans,0.178449,0
2,Kmeans,0.549009,0
2,Kmeans,-0.23837,1
2,Kmeans,0.620366,0
2,Kmeans,-0.11042,1
2,Kmeans,-0.157261,1
2,Kmeans,0.005231,1
2,Kmeans,0.623408,0
2,Kmeans,0.49634,0
2,Kmeans,-0.054842,1
2,Kmeans,-0.246787,1
2,Kmeans,-0.021214,1
2,Kmeans,-0.227493,1
2,Kmeans,0.502278,0
2,Kmeans,-0.106125,1
2,Kmeans,-0.172249,1
2,Kmeans,0.054195,1
2,Kmeans,-0.281131,1
2,Kmeans,0.624271,0
2,Kmeans,-0.014322,1
2,Kmeans,0.381108,0
2,Kmeans,-0.105804,1
2,Kmeans,0.373028,0
2,Kmeans,-0.329912,1
2,Kmeans,-0.119863,1
2,Kmeans,0.589419,0
2,Kmeans,0.532777,0
2,Kmeans,0.582717,0
2,Kmeans,-0.111091,1
2,Kmeans,0.486357,0
2,Kmeans,-0.074204,1
2,Kmeans,-0.132083,1
2,Kmeans,-0.167053,1
2,Kmeans,0.229223,0
2,Kmeans,0.46801,0
2,Kmeans,0.623731,0
2,Kmeans,-0.16591,1
2,Kmeans,0.229223,0
2,Kmeans,0.624077,0
2,Kmeans,0.229223,0
2,Kmeans,0.590003,0
2,Kmeans,0.623946,0
2,Kmeans,0.623468,0
2,Kmeans,0.442461,0
2,Kmeans,0.4102,0
2,Kmeans,0.60818,0
2,Kmeans,0.003566,1
2,Kmeans,0.347437,0
2,Kmeans,0.597952,0
2,Kmeans,0.622943,0
2,Kmeans,0.609082,0
2,Kmeans,0.591941,0
2,Kmeans,0.624558,0
2,Kmeans,0.4241,0
2,Kmeans,0.536362,0
2,Kmeans,0.624623,0
2,Kmeans,-0.134774,1
2,Kmeans,0.526555,0
2,Kmeans,0.623218,0
2,Kmeans,0.595773,0
2,Kmeans,0.305315,0
2,Kmeans,-0.120278,1
2,Kmeans,-0.358584,1
2,Kmeans,0.341329,0
2,Kmeans,0.623559,0
2,Kmeans,-0.025544,1
2,Kmeans,0.261482,0
2,Kmeans,-0.199888,1
2,Kmeans,-0.377667,1
2,Kmeans,0.544438,0
2,Kmeans,0.43056,0
2,Kmeans,0.468395,0
2,Kmeans,0.611515,0
2,Kmeans,0.48929,0
2,Kmeans,0.434304,0
2,Kmeans,0.567444,0
2,Kmeans,-0.086709,1
2,Kmeans,-0.320245,1
2,Kmeans,0.592987,0
2,Kmeans,0.415346,0
2,Kmeans,0.403141,0
2,Kmeans,0.566513,0
2,Kmeans,0.437394,0
2,Kmeans,0.453893,0
2,Kmeans,0.439793,0
2,Kmeans,0.302187,0
2,Kmeans,0.623946,0
2,Kmeans,0.594739,0
2,Kmeans,-0.019859,1
2,Kmeans,0.499084,0
2,Kmeans,0.446348,0
2,Kmeans,0.577472,0
2,Kmeans,-0.165766,1
2,Kmeans,0.051084,1
2,Kmeans,-0.104093,1
2,Kmeans,-0.201748,1
2,Kmeans,-0.167571,1
2,Kmeans,-0.062014,1
2,Kmeans,-0.12521,1
2,Kmeans,0.478603,0
2,Kmeans,0.549254,0
2,Kmeans,-0.218729,1
2,Kmeans,0.566403,0
2,Kmeans,0.436676,0
2,Kmeans,-0.106125,1
2,Kmeans,0.570855,0
2,Kmeans,-0.125783,1
2,Kmeans,0.623514,0
2,Kmeans,0.623584,0
2,Kmeans,0.431518,0
2,Kmeans,-0.10248,1
2,Kmeans,0.405325,0
2,Kmeans,0.498482,0
2,Kmeans,0.624384,0
2,Kmeans,0.623715,0
2,Kmeans,0.229223,0
2,Kmeans,-0.066742,1
2,Kmeans,0.407186,0
2,Kmeans,0.547669,0
2,Kmeans,0.397193,0
2,Kmeans,-0.266408,1
2,Kmeans,0.429442,0
2,Kmeans,0.400199,0
2,Kmeans,0.597462,0
2,Kmeans,0.632626,0
2,Kmeans,0.552505,0
2,Kmeans,0.541941,0
2,Kmeans,0.282585,0
2,Kmeans,0.624108,0
2,Kmeans,0.52316,0
2,Kmeans,0.484541,0
2,Kmeans,0.597428,0
2,Kmeans,0.37144,0
2,Kmeans,0.587308,0
2,Kmeans,0.402637,0
2,Kmeans,0.626395,0
2,Kmeans,0.503414,0
2,Kmeans,0.622011,0
2,Kmeans,-0.049205,1
2,Kmeans,0.603558,0
2,Kmeans,0.612884,0
2,Kmeans,0.359426,0
2,Kmeans,0.560924,0
2,Kmeans,0.488985,0
2,Kmeans,0.564168,0
2,Kmeans,0.446879,0
2,Kmeans,-0.277361,1
2,Kmeans,0.229223,0
2,Kmeans,-0.035389,1
2,Kmeans,-0.229937,1
2,Kmeans,0.245735,0
2,Kmeans,-0.207767,1
2,Kmeans,0.303622,0
2,Kmeans,0.497904,0
2,Kmeans,-0.052784,1
2,Kmeans,0.550955,0
2,Kmeans,0.229223,0
2,Kmeans,-0.126528,1
2,Kmeans,-0.333272,1
2,Kmeans,-0.167375,1
2,Kmeans,0.020857,1
2,Kmeans,0.176065,0
2,Kmeans,0.322033,0
2,Kmeans,0.604797,0
2,Kmeans,0.623642,0
2,Kmeans,0.57367,0
