k,type,score,label
2,Kmeans,0.050137,1
2,Kmeans,0.023609,1
2,Kmeans,0.745891,0
2,Kmeans,0.001359,1
2,Kmeans,0.016749,1
2,Kmeans,0.020088,1
2,Kmeans,0.035202,1
2,Kmeans,0.015875,1
2,Kmeans,0.035117,1
2,Kmeans,0.006847,1
2,Kmeans,0.034692,1
2,Kmeans,0.033817,1
2,Kmeans,0.024599,1
2,Kmeans,0.086654,1
2,Kmeans,0.000494,1
2,Kmeans,0.745891,0
2,Kmeans,0.037795,1
2,Kmeans,0.025476,1
2,Kmeans,0.064908,1
2,Kmeans,-0.286419,1
2,Kmeans,0.020864,1
2,Kmeans,0.06404,1
2,Kmeans,0.025316,1
2,Kmeans,-0.08254,1
2,Kmeans,0.042049,1
2,Kmeans,0.015847,1
2,Kmeans,0.016819,1
2,Kmeans,0.024872,1
2,Kmeans,0.021848,1
2,Kmeans,0.022271,1
2,Kmeans,0.016462,1
2,Kmeans,0.060173,1
2,Kmeans,0.00087,1
2,Kmeans,0.087889,1
2,Kmeans,0.810829,0
2,Kmeans,-0.136352,1
2,Kmeans,0.012141,1
2,Kmeans,0.08665,1
2,Kmeans,0.020983,1
2,Kmeans,0.069589,1
2,Kmeans,0.077972,1
2,Kmeans,0.060929,1
2,Kmeans,0.004581,1
2,Kmeans,0.01464,1
2,Kmeans,0.021226,1
2,Kmeans,-0.022378,1
2,Kmeans,0.006412,1
2,Kmeans,-0.016028,1
2,Kmeans,0.04701,1
2,Kmeans,0.005838,1
2,Kmeans,0.01956,1
2,Kmeans,0.028122,1
2,Kmeans,0.090258,1
2,Kmeans,-0.002344,1
2,Kmeans,0.039246,1
2,Kmeans,0.002787,1
2,Kmeans,0.00566,1
2,Kmeans,0.018654,1
2,Kmeans,-0.002016,1
2,Kmeans,0.07589,1
2,Kmeans,0.041558,1
2,Kmeans,-0.000833,1
2,Kmeans,0.005972,1
2,Kmeans,0.064378,1
2,Kmeans,0.063629,1
2,Kmeans,0.07585,1
2,Kmeans,0.026688,1
2,Kmeans,-0.003234,1
2,Kmeans,0.057563,1
2,Kmeans,0.052308,1
2,Kmeans,0.026323,1
2,Kmeans,0.024716,1
2,Kmeans,0.041519,1
2,Kmeans,0.042519,1
2,Kmeans,0.004899,1
2,Kmeans,0.003771,1
2,Kmeans,0.051805,1
2,Kmeans,0.083603,1
2,Kmeans,0.023318,1
2,Kmeans,0.745891,0
2,Kmeans,0.033504,1
2,Kmeans,0.035673,1
2,Kmeans,0.056323,1
2,Kmeans,0.026033,1
2,Kmeans,0.026842,1
2,Kmeans,0.035587,1
2,Kmeans,0.017532,1
2,Kmeans,0.036544,1
2,Kmeans,0.027563,1
2,Kmeans,0.060671,1
2,Kmeans,0.006839,1
2,Kmeans,0.047715,1
2,Kmeans,0.050714,1
2,Kmeans,0.026017,1
2,Kmeans,0.002203,1
2,Kmeans,0.050502,1
2,Kmeans,0.031413,1
2,Kmeans,-0.00947,1
2,Kmeans,0.056536,1
2,Kmeans,0.072078,1
2,Kmeans,0.026736,1
2,Kmeans,0.057933,1
2,Kmeans,0.055638,1
2,Kmeans,0.011703,1
2,Kmeans,-0.036406,1
2,Kmeans,0.023285,1
2,Kmeans,0.022011,1
2,Kmeans,0.076442,1
2,Kmeans,0.032502,1
2,Kmeans,0.014901,1
2,Kmeans,0.059676,1
2,Kmeans,0.005381,1
2,Kmeans,0.082002,1
2,Kmeans,0.072948,1
2,Kmeans,0.041519,1
2,Kmeans,0.003905,1
2,Kmeans,0.049144,1
2,Kmeans,0.044382,1
2,Kmeans,0.089475,1
2,Kmeans,0.009016,1
2,Kmeans,-0.109135,1
2,Kmeans,0.003492,1
2,Kmeans,0.024633,1
2,Kmeans,0.004351,1
2,Kmeans,0.044723,1
2,Kmeans,0.058946,1
2,Kmeans,0.029763,1
2,Kmeans,0.045664,1
2,Kmeans,0.083663,1
2,Kmeans,0.053964,1
2,Kmeans,0.050844,1
2,Kmeans,-0.344276,1
2,Kmeans,0.03841,1
2,Kmeans,0.018066,1
2,Kmeans,0.015725,1
2,Kmeans,0.037542,1
2,Kmeans,0.045897,1
2,Kmeans,0.083933,1
2,Kmeans,0.043394,1
2,Kmeans,0.046534,1
2,Kmeans,0.029525,1
2,Kmeans,0.014328,1
2,Kmeans,0.019732,1
2,Kmeans,0.045611,1
2,Kmeans,0.076013,1
2,Kmeans,0.052188,1
2,Kmeans,0.023963,1
2,Kmeans,0.054172,1
2,Kmeans,0.032247,1
2,Kmeans,0.023615,1
2,Kmeans,0.006334,1
2,Kmeans,0.004613,1
2,Kmeans,0.000365,1
2,Kmeans,0.044568,1
2,Kmeans,0.042544,1
2,Kmeans,0.029652,1
2,Kmeans,0.086658,1
2,Kmeans,0.026135,1
2,Kmeans,0.092485,1
2,Kmeans,0.002071,1
2,Kmeans,0.046088,1
2,Kmeans,0.076441,1
2,Kmeans,0.02133,1
2,Kmeans,0.036687,1
2,Kmeans,0.039644,1
2,Kmeans,0.071002,1
2,Kmeans,0.081189,1
2,Kmeans,0.043859,1
2,Kmeans,0.047456,1
2,Kmeans,0.017616,1
2,Kmeans,0.021392,1
2,Kmeans,0.02198,1
2,Kmeans,0.052716,1
2,Kmeans,0.014105,1
2,Kmeans,0.07507,1
2,Kmeans,0.0457,1
2,Kmeans,-0.0019,1
2,Kmeans,0.055977,1
2,Kmeans,0.046099,1
2,Kmeans,-0.000833,1
2,Kmeans,0.008052,1
2,Kmeans,0.00632,1
2,Kmeans,0.013667,1
2,Kmeans,0.002881,1
2,Kmeans,0.086699,1
2,Kmeans,0.03013,1
2,Kmeans,0.027243,1
2,Kmeans,0.016754,1
2,Kmeans,0.086633,1
2,Kmeans,0.065968,1
2,Kmeans,-0.131933,1
2,Kmeans,-0.000712,1
2,Kmeans,0.036777,1
2,Kmeans,0.025053,1
2,Kmeans,0.053244,1
2,Kmeans,0.067932,1
2,Kmeans,0.018645,1
2,Kmeans,0.000595,1
2,Kmeans,-0.02098,1
2,Kmeans,0.022338,1
2,Kmeans,0.036836,1
2,Kmeans,0.041743,1
2,Kmeans,0.041674,1
2,Kmeans,0.045749,1
2,Kmeans,0.041206,1
2,Kmeans,0.047068,1
2,Kmeans,0.041602,1
2,Kmeans,0.076377,1
2,Kmeans,0.026684,1
2,Kmeans,0.006335,1
2,Kmeans,0.037316,1
2,Kmeans,0.001553,1
2,Kmeans,0.032057,1
2,Kmeans,0.008684,1
2,Kmeans,0.029249,1
2,Kmeans,-0.00371,1
2,Kmeans,0.003213,1
2,Kmeans,0.028499,1
2,Kmeans,0.069893,1
2,Kmeans,-0.002548,1
2,Kmeans,0.010233,1
2,Kmeans,0.042389,1
2,Kmeans,0.078442,1
2,Kmeans,0.063742,1
2,Kmeans,0.067515,1
2,Kmeans,0.03856,1
2,Kmeans,0.810694,0
2,Kmeans,0.023836,1
2,Kmeans,0.044574,1
2,Kmeans,0.036367,1
2,Kmeans,0.066572,1
2,Kmeans,0.009134,1
2,Kmeans,0.044296,1
2,Kmeans,0.021586,1
2,Kmeans,0.067316,1
2,Kmeans,0.043649,1
2,Kmeans,0.050952,1
2,Kmeans,0.014084,1
2,Kmeans,0.03528,1
2,Kmeans,0.064301,1
2,Kmeans,0.032231,1
2,Kmeans,0.015279,1
2,Kmeans,0.033926,1
2,Kmeans,0.012495,1
2,Kmeans,0.010326,1
2,Kmeans,-0.003074,1
2,Kmeans,0.06409,1
2,Kmeans,0.060982,1
2,Kmeans,0.061969,1
2,Kmeans,0.00632,1
2,Kmeans,0.038801,1
2,Kmeans,0.017819,1
2,Kmeans,0.076213,1
2,Kmeans,0.053462,1
2,Kmeans,0.081196,1
2,Kmeans,0.071436,1
2,Kmeans,0.001598,1
2,Kmeans,0.024856,1
2,Kmeans,0.091578,1
2,Kmeans,0.018783,1
2,Kmeans,0.031143,1
2,Kmeans,0.04801,1
2,Kmeans,0.05653,1
2,Kmeans,0.023216,1
2,Kmeans,0.079963,1
2,Kmeans,0.049511,1
2,Kmeans,0.027714,1
2,Kmeans,0.027523,1
2,Kmeans,0.016329,1
2,Kmeans,0.088649,1
2,Kmeans,0.024161,1
2,Kmeans,-0.059876,1
2,Kmeans,0.021833,1
2,Kmeans,-0.001444,1
2,Kmeans,0.052871,1
2,Kmeans,0.050086,1
2,Kmeans,0.810829,0
2,Kmeans,-0.002504,1
2,Kmeans,0.016207,1
2,Kmeans,0.015524,1
2,Kmeans,0.018577,1
2,Kmeans,0.024215,1
2,Kmeans,-0.00621,1
2,Kmeans,0.038536,1
2,Kmeans,0.021572,1
2,Kmeans,0.054943,1
2,Kmeans,0.000826,1
2,Kmeans,0.045973,1
2,Kmeans,0.053079,1
2,Kmeans,0.086304,1
2,Kmeans,0.021145,1
2,Kmeans,0.005739,1
2,Kmeans,0.01172,1
2,Kmeans,0.031574,1
2,Kmeans,0.020051,1
2,Kmeans,0.04227,1
2,Kmeans,0.034946,1
2,Kmeans,0.010018,1
2,Kmeans,0.00235,1
2,Kmeans,0.036019,1
2,Kmeans,0.066531,1
2,Kmeans,0.067504,1
2,Kmeans,0.083599,1
2,Kmeans,0.04236,1
2,Kmeans,0.016732,1
2,Kmeans,0.014365,1
2,Kmeans,0.020379,1
2,Kmeans,0.010636,1
2,Kmeans,0.061925,1
2,Kmeans,0.011821,1
2,Kmeans,0.041873,1
2,Kmeans,0.02725,1
2,Kmeans,0.055107,1
2,Kmeans,-0.000917,1
2,Kmeans,0.046294,1
2,Kmeans,0.003586,1
2,Kmeans,0.065042,1
2,Kmeans,0.065739,1
2,Kmeans,0.00632,1
2,Kmeans,0.016993,1
2,Kmeans,0.037551,1
2,Kmeans,0.074779,1
2,Kmeans,0.021697,1
2,Kmeans,0.051035,1
2,Kmeans,0.065899,1
2,Kmeans,0.013285,1
2,Kmeans,-0.006384,1
2,Kmeans,0.054376,1
2,Kmeans,0.021602,1
2,Kmeans,0.020721,1
2,Kmeans,0.086657,1
2,Kmeans,0.036228,1
2,Kmeans,-0.009958,1
2,Kmeans,0.086597,1
2,Kmeans,0.063499,1
2,Kmeans,0.06165,1
2,Kmeans,0.023102,1
2,Kmeans,0.007883,1
2,Kmeans,0.016196,1
2,Kmeans,0.059924,1
2,Kmeans,0.000449,1
2,Kmeans,0.041369,1
2,Kmeans,0.810829,0
2,Kmeans,0.031983,1
2,Kmeans,0.059103,1
2,Kmeans,0.011011,1
2,Kmeans,0.064989,1
2,Kmeans,0.045752,1
2,Kmeans,0.084861,1
2,Kmeans,0.007689,1
2,Kmeans,0.00632,1
2,Kmeans,0.059414,1
2,Kmeans,0.062052,1
2,Kmeans,0.065522,1
2,Kmeans,0.011407,1
2,Kmeans,0.04564,1
2,Kmeans,0.051793,1
2,Kmeans,0.061269,1
2,Kmeans,0.021915,1
2,Kmeans,0.01027,1
2,Kmeans,0.001295,1
2,Kmeans,0.01431,1
2,Kmeans,0.013479,1
2,Kmeans,0.039374,1
2,Kmeans,0.012426,1
2,Kmeans,0.051328,1
2,Kmeans,0.0823,1
2,Kmeans,0.00632,1
2,Kmeans,0.083509,1
2,Kmeans,0.009966,1
2,Kmeans,0.063515,1
2,Kmeans,0.038329,1
2,Kmeans,0.048872,1
2,Kmeans,-0.010101,1
2,Kmeans,0.075889,1
2,Kmeans,0.034252,1
2,Kmeans,0.086661,1
2,Kmeans,0.037344,1
2,Kmeans,0.001303,1
2,Kmeans,0.026608,1
2,Kmeans,0.053739,1
2,Kmeans,0.086545,1
2,Kmeans,0.051305,1
2,Kmeans,0.049903,1
2,Kmeans,0.055348,1
2,Kmeans,0.019848,1
2,Kmeans,0.012139,1
2,Kmeans,0.039075,1
2,Kmeans,0.021992,1
2,Kmeans,0.039513,1
2,Kmeans,0.041408,1
2,Kmeans,0.053731,1
2,Kmeans,0.016451,1
2,Kmeans,0.004686,1
2,Kmeans,0.02689,1
2,Kmeans,0.055948,1
2,Kmeans,0.00186,1
2,Kmeans,0.055088,1
2,Kmeans,0.017604,1
2,Kmeans,0.000911,1
2,Kmeans,0.086654,1
2,Kmeans,0.039921,1
2,Kmeans,0.086566,1
2,Kmeans,0.086576,1
2,Kmeans,0.715647,0
2,Kmeans,0.004055,1
2,Kmeans,0.058748,1
2,Kmeans,0.027443,1
2,Kmeans,0.058759,1
2,Kmeans,0.042448,1
2,Kmeans,0.08204,1
2,Kmeans,0.077991,1
2,Kmeans,0.012742,1
2,Kmeans,0.035253,1
2,Kmeans,0.009875,1
2,Kmeans,0.030754,1
2,Kmeans,0.025515,1
2,Kmeans,0.076493,1
2,Kmeans,0.032624,1
2,Kmeans,0.042706,1
2,Kmeans,-0.009759,1
2,Kmeans,0.058855,1
2,Kmeans,0.080127,1
2,Kmeans,0.007298,1
2,Kmeans,0.023167,1
2,Kmeans,0.053862,1
2,Kmeans,0.052864,1
2,Kmeans,0.060223,1
2,Kmeans,0.001526,1
2,Kmeans,0.03366,1
2,Kmeans,0.068452,1
2,Kmeans,0.017558,1
2,Kmeans,0.012572,1
2,Kmeans,0.061874,1
2,Kmeans,0.810829,0
2,Kmeans,0.040961,1
2,Kmeans,0.070165,1
2,Kmeans,0.810829,0
2,Kmeans,0.011405,1
2,Kmeans,0.061707,1
2,Kmeans,0.051039,1
2,Kmeans,0.007321,1
2,Kmeans,0.809083,0
2,Kmeans,0.013402,1
2,Kmeans,0.061189,1
2,Kmeans,0.065501,1
2,Kmeans,0.046766,1
2,Kmeans,-0.003117,1
2,Kmeans,0.038448,1
2,Kmeans,0.014834,1
2,Kmeans,0.003839,1
2,Kmeans,0.010636,1
2,Kmeans,0.715647,0
2,Kmeans,0.001471,1
2,Kmeans,0.028499,1
2,Kmeans,0.020009,1
2,Kmeans,0.200498,0
2,Kmeans,0.037506,1
2,Kmeans,0.810829,0
2,Kmeans,0.018668,1
2,Kmeans,0.086533,1
2,Kmeans,0.001623,1
2,Kmeans,0.04844,1
2,Kmeans,0.079495,1
2,Kmeans,0.05334,1
2,Kmeans,-0.000833,1
2,Kmeans,0.005833,1
2,Kmeans,0.060086,1
2,Kmeans,0.060299,1
2,Kmeans,0.049669,1
2,Kmeans,0.067752,1
2,Kmeans,0.01059,1
2,Kmeans,0.020566,1
2,Kmeans,0.048498,1
2,Kmeans,-0.000255,1
2,Kmeans,0.039108,1
2,Kmeans,0.027315,1
2,Kmeans,0.083258,1
2,Kmeans,0.024395,1
2,Kmeans,0.007064,1
2,Kmeans,0.00995,1
2,Kmeans,0.029213,1
2,Kmeans,0.01607,1
2,Kmeans,0.0709,1
2,Kmeans,0.058026,1
2,Kmeans,0.057817,1
2,Kmeans,0.06795,1
2,Kmeans,0.079927,1
2,Kmeans,-0.005882,1
2,Kmeans,0.041486,1
2,Kmeans,-0.028724,1
2,Kmeans,0.086621,1
2,Kmeans,0.069206,1
2,Kmeans,0.007311,1
2,Kmeans,0.052846,1
2,Kmeans,0.603327,0
2,Kmeans,0.077991,1
2,Kmeans,0.036973,1
2,Kmeans,0.035043,1
2,Kmeans,-0.001158,1
2,Kmeans,0.011388,1
2,Kmeans,0.024905,1
2,Kmeans,0.062904,1
2,Kmeans,0.029043,1
2,Kmeans,0.080957,1
2,Kmeans,0.054249,1
2,Kmeans,0.029882,1
2,Kmeans,0.03212,1
2,Kmeans,0.060808,1
2,Kmeans,0.012636,1
2,Kmeans,0.07491,1
2,Kmeans,-0.000399,1
2,Kmeans,0.024959,1
2,Kmeans,0.024851,1
2,Kmeans,0.029656,1
2,Kmeans,0.060638,1
2,Kmeans,0.041992,1
2,Kmeans,0.020071,1
2,Kmeans,0.086654,1
2,Kmeans,0.059961,1
2,Kmeans,0.011404,1
2,Kmeans,0.027272,1
2,Kmeans,0.054641,1
2,Kmeans,0.082645,1
2,Kmeans,0.086617,1
2,Kmeans,0.018352,1
2,Kmeans,0.029987,1
2,Kmeans,0.018841,1
2,Kmeans,0.044567,1
2,Kmeans,0.086597,1
2,Kmeans,0.042575,1
2,Kmeans,0.006041,1
2,Kmeans,0.063834,1
2,Kmeans,0.033954,1
2,Kmeans,0.02008,1
2,Kmeans,0.055419,1
2,Kmeans,0.009349,1
2,Kmeans,0.026656,1
2,Kmeans,0.018828,1
2,Kmeans,0.062097,1
2,Kmeans,0.003197,1
2,Kmeans,0.028192,1
2,Kmeans,0.021602,1
2,Kmeans,0.053503,1
2,Kmeans,0.041942,1
2,Kmeans,0.02678,1
2,Kmeans,-0.008003,1
2,Kmeans,-0.000712,1
2,Kmeans,0.077131,1
2,Kmeans,0.810829,0
2,Kmeans,0.069329,1
2,Kmeans,0.038094,1
2,Kmeans,0.065559,1
2,Kmeans,0.069886,1
2,Kmeans,0.058841,1
2,Kmeans,0.715627,0
2,Kmeans,0.016074,1
2,Kmeans,0.045427,1
2,Kmeans,0.059001,1
2,Kmeans,0.016448,1
2,Kmeans,0.01553,1
2,Kmeans,0.080709,1
2,Kmeans,0.016448,1
2,Kmeans,0.019286,1
2,Kmeans,0.04996,1
2,Kmeans,0.01729,1
2,Kmeans,0.076824,1
2,Kmeans,0.01443,1
2,Kmeans,0.016321,1
2,Kmeans,0.049634,1
2,Kmeans,0.06177,1
2,Kmeans,0.082239,1
2,Kmeans,0.086663,1
2,Kmeans,0.000203,1
2,Kmeans,0.060372,1
2,Kmeans,0.08209,1
2,Kmeans,0.000551,1
2,Kmeans,0.029744,1
2,Kmeans,0.086617,1
2,Kmeans,0.015353,1
2,Kmeans,0.046458,1
2,Kmeans,0.034824,1
2,Kmeans,0.027505,1
2,Kmeans,0.014978,1
2,Kmeans,0.022652,1
2,Kmeans,0.745821,0
2,Kmeans,0.032742,1
2,Kmeans,0.02427,1
2,Kmeans,0.085816,1
2,Kmeans,0.024446,1
2,Kmeans,0.007757,1
2,Kmeans,0.010197,1
2,Kmeans,0.043262,1
2,Kmeans,0.037059,1
2,Kmeans,0.050184,1
2,Kmeans,0.037048,1
2,Kmeans,0.012329,1
2,Kmeans,0.047563,1
2,Kmeans,0.040658,1
2,Kmeans,0.04178,1
2,Kmeans,0.082601,1
2,Kmeans,0.012062,1
2,Kmeans,0.048724,1
2,Kmeans,0.008441,1
2,Kmeans,-0.004417,1
2,Kmeans,0.045129,1
2,Kmeans,-0.019826,1
2,Kmeans,0.046183,1
2,Kmeans,0.01089,1
2,Kmeans,0.059922,1
2,Kmeans,0.064644,1
2,Kmeans,0.000111,1
2,Kmeans,0.053406,1
2,Kmeans,0.035104,1
2,Kmeans,0.603327,0
2,Kmeans,0.029708,1
2,Kmeans,0.051039,1
2,Kmeans,0.008566,1
2,Kmeans,0.070476,1
2,Kmeans,0.04822,1
2,Kmeans,0.035682,1
2,Kmeans,0.086947,1
2,Kmeans,0.000375,1
2,Kmeans,0.046038,1
2,Kmeans,0.061737,1
2,Kmeans,0.051265,1
2,Kmeans,0.061565,1
2,Kmeans,0.025849,1
2,Kmeans,0.065508,1
2,Kmeans,0.017512,1
2,Kmeans,0.009711,1
2,Kmeans,0.039371,1
2,Kmeans,0.021605,1
2,Kmeans,0.042129,1
2,Kmeans,0.086654,1
2,Kmeans,0.007657,1
2,Kmeans,0.033514,1
2,Kmeans,0.086574,1
2,Kmeans,0.012962,1
2,Kmeans,0.038932,1
2,Kmeans,0.02657,1
2,Kmeans,0.04425,1
2,Kmeans,0.060192,1
2,Kmeans,-0.001964,1
2,Kmeans,0.043634,1
2,Kmeans,0.02537,1
2,Kmeans,0.052303,1
2,Kmeans,0.03372,1
2,Kmeans,0.082913,1
2,Kmeans,0.043191,1
2,Kmeans,0.058344,1
2,Kmeans,0.032148,1
2,Kmeans,0.014062,1
2,Kmeans,0.000739,1
2,Kmeans,0.037649,1
2,Kmeans,0.050994,1
2,Kmeans,0.745821,0
2,Kmeans,0.069011,1
2,Kmeans,0.061815,1
2,Kmeans,0.015058,1
2,Kmeans,0.032413,1
2,Kmeans,0.018409,1
2,Kmeans,0.054947,1
2,Kmeans,0.010289,1
2,Kmeans,0.039408,1
2,Kmeans,0.026915,1
2,Kmeans,0.047664,1
2,Kmeans,0.039452,1
2,Kmeans,0.037823,1
2,Kmeans,0.014039,1
2,Kmeans,0.077518,1
2,Kmeans,0.028887,1
2,Kmeans,0.810829,0
2,Kmeans,0.810829,0
2,Kmeans,0.023547,1
2,Kmeans,0.02467,1
2,Kmeans,0.039729,1
2,Kmeans,0.057229,1
2,Kmeans,0.080005,1
2,Kmeans,0.058386,1
2,Kmeans,0.066487,1
2,Kmeans,0.008932,1
2,Kmeans,0.053909,1
2,Kmeans,0.043197,1
2,Kmeans,0.061214,1
2,Kmeans,0.052975,1
2,Kmeans,0.056213,1
2,Kmeans,0.073525,1
2,Kmeans,0.027734,1
2,Kmeans,0.025569,1
2,Kmeans,0.053847,1
2,Kmeans,0.058932,1
2,Kmeans,0.053015,1
2,Kmeans,0.047665,1
2,Kmeans,0.009654,1
2,Kmeans,0.028303,1
2,Kmeans,0.0559,1
2,Kmeans,0.810829,0
2,Kmeans,0.021031,1
2,Kmeans,0.048816,1
2,Kmeans,0.022234,1
2,Kmeans,0.044576,1
2,Kmeans,0.016437,1
2,Kmeans,0.025061,1
2,Kmeans,0.044258,1
2,Kmeans,0.051906,1
2,Kmeans,0.013679,1
2,Kmeans,0.029362,1
2,Kmeans,0.02365,1
2,Kmeans,0.075184,1
2,Kmeans,0.033401,1
2,Kmeans,0.073176,1
2,Kmeans,0.061762,1
2,Kmeans,0.060897,1
2,Kmeans,0.035243,1
2,Kmeans,0.042519,1
2,Kmeans,0.051039,1
2,Kmeans,-0.024647,1
2,Kmeans,0.071313,1
2,Kmeans,0.064738,1
2,Kmeans,0.062885,1
2,Kmeans,-3.2e-05,1
2,Kmeans,0.024859,1
2,Kmeans,0.028095,1
2,Kmeans,0.003236,1
2,Kmeans,0.011708,1
2,Kmeans,0.088093,1
2,Kmeans,-0.018324,1
2,Kmeans,0.06081,1
2,Kmeans,-0.056523,1
2,Kmeans,0.07177,1
2,Kmeans,0.060001,1
2,Kmeans,0.006003,1
2,Kmeans,0.028734,1
2,Kmeans,0.006321,1
2,Kmeans,0.079509,1
2,Kmeans,0.032897,1
2,Kmeans,0.055736,1
2,Kmeans,0.066087,1
2,Kmeans,0.077228,1
2,Kmeans,0.003413,1
2,Kmeans,0.049813,1
2,Kmeans,0.007811,1
2,Kmeans,0.060801,1
2,Kmeans,0.007448,1
2,Kmeans,-0.01192,1
2,Kmeans,0.013063,1
2,Kmeans,0.008758,1
2,Kmeans,0.022036,1
2,Kmeans,-0.00111,1
2,Kmeans,0.054612,1
2,Kmeans,0.063655,1
2,Kmeans,0.00632,1
2,Kmeans,0.033212,1
2,Kmeans,0.078106,1
2,Kmeans,0.046244,1
2,Kmeans,0.004613,1
2,Kmeans,0.004213,1
2,Kmeans,0.018878,1
2,Kmeans,0.030092,1
2,Kmeans,0.0866,1
2,Kmeans,0.055787,1
2,Kmeans,0.046369,1
2,Kmeans,0.015651,1
2,Kmeans,-0.025422,1
2,Kmeans,0.043059,1
2,Kmeans,0.036232,1
2,Kmeans,0.016464,1
2,Kmeans,0.018821,1
2,Kmeans,0.06719,1
2,Kmeans,0.004613,1
2,Kmeans,0.039846,1
2,Kmeans,0.02635,1
2,Kmeans,0.056749,1
2,Kmeans,-0.001213,1
2,Kmeans,0.059919,1
2,Kmeans,0.051648,1
2,Kmeans,0.022779,1
2,Kmeans,0.024388,1
2,Kmeans,0.056529,1
2,Kmeans,0.008056,1
2,Kmeans,0.008149,1
2,Kmeans,0.033721,1
2,Kmeans,0.027664,1
2,Kmeans,0.015417,1
2,Kmeans,0.086621,1
2,Kmeans,-0.008605,1
2,Kmeans,0.032059,1
2,Kmeans,0.020294,1
2,Kmeans,0.006148,1
2,Kmeans,0.043144,1
2,Kmeans,0.007841,1
2,Kmeans,0.006374,1
2,Kmeans,0.053897,1
2,Kmeans,0.024631,1
2,Kmeans,0.055593,1
2,Kmeans,-0.000666,1
2,Kmeans,0.069517,1
2,Kmeans,0.037667,1
2,Kmeans,0.016492,1
2,Kmeans,0.076075,1
2,Kmeans,0.030112,1
2,Kmeans,0.054319,1
2,Kmeans,0.02324,1
2,Kmeans,0.045404,1
2,Kmeans,0.056842,1
2,Kmeans,0.027094,1
2,Kmeans,0.021129,1
2,Kmeans,0.045408,1
2,Kmeans,0.029885,1
2,Kmeans,0.023858,1
2,Kmeans,0.011671,1
2,Kmeans,0.015857,1
2,Kmeans,0.044301,1
2,Kmeans,0.063296,1
2,Kmeans,0.015116,1
2,Kmeans,0.03543,1
2,Kmeans,0.053002,1
2,Kmeans,0.062006,1
2,Kmeans,0.080541,1
2,Kmeans,0.057995,1
2,Kmeans,0.745766,0
2,Kmeans,0.045288,1
2,Kmeans,0.043235,1
2,Kmeans,0.066329,1
2,Kmeans,0.063913,1
2,Kmeans,0.048593,1
2,Kmeans,0.810829,0
2,Kmeans,0.047917,1
2,Kmeans,0.039223,1
2,Kmeans,0.007492,1
2,Kmeans,0.061241,1
2,Kmeans,0.000952,1
2,Kmeans,0.019596,1
2,Kmeans,0.044638,1
2,Kmeans,0.00799,1
2,Kmeans,0.052092,1
2,Kmeans,0.076607,1
2,Kmeans,0.042821,1
2,Kmeans,0.006707,1
2,Kmeans,0.055204,1
2,Kmeans,0.050271,1
2,Kmeans,0.088436,1
2,Kmeans,0.034442,1
2,Kmeans,0.066194,1
2,Kmeans,0.073489,1
2,Kmeans,0.009178,1
2,Kmeans,0.038422,1
2,Kmeans,0.002479,1
2,Kmeans,0.086152,1
