k,type,score,label
2,Kmeans,-0.018524,1
2,Kmeans,0.448641,0
2,Kmeans,0.230654,0
2,Kmeans,0.475218,0
2,Kmeans,0.13978,0
2,Kmeans,0.464456,0
2,Kmeans,0.331533,0
2,Kmeans,0.233859,0
2,Kmeans,-0.152829,1
2,Kmeans,0.059652,1
2,Kmeans,-0.140547,1
2,Kmeans,0.072275,1
2,Kmeans,0.469975,0
2,Kmeans,0.260652,0
2,Kmeans,0.381761,0
2,Kmeans,0.057511,1
2,Kmeans,-0.129784,1
2,Kmeans,0.330951,0
2,Kmeans,-0.079099,1
2,Kmeans,0.25345,0
2,Kmeans,0.12043,1
2,Kmeans,0.475721,0
2,Kmeans,0.141326,0
2,Kmeans,0.442306,0
2,Kmeans,0.474278,0
2,Kmeans,0.122343,0
2,Kmeans,0.446879,0
2,Kmeans,-0.051525,1
2,Kmeans,0.083966,0
2,Kmeans,0.086182,0
2,Kmeans,0.086539,0
2,Kmeans,-0.108765,1
2,Kmeans,0.397502,0
2,Kmeans,-0.090789,1
2,Kmeans,0.082995,1
2,Kmeans,0.072839,1
2,Kmeans,0.470557,0
2,Kmeans,0.40668,0
2,Kmeans,0.405463,0
2,Kmeans,-0.23819,1
2,Kmeans,0.061671,1
2,Kmeans,0.23372,0
2,Kmeans,0.012016,1
2,Kmeans,0.44041,0
2,Kmeans,-0.128183,1
2,Kmeans,0.158606,0
2,Kmeans,-0.066215,1
2,Kmeans,0.307435,0
2,Kmeans,-0.007567,1
2,Kmeans,-0.029211,1
2,Kmeans,0.088808,1
2,Kmeans,0.395621,0
2,Kmeans,0.364733,0
2,Kmeans,0.475463,0
2,Kmeans,-0.089895,1
2,Kmeans,0.067415,1
2,Kmeans,0.274504,0
2,Kmeans,0.352917,0
2,Kmeans,0.022745,1
2,Kmeans,0.44083,0
2,Kmeans,0.203252,0
2,Kmeans,0.082363,1
2,Kmeans,0.457097,0
2,Kmeans,0.013332,1
2,Kmeans,-0.227819,1
2,Kmeans,0.072733,1
2,Kmeans,0.357577,0
2,Kmeans,0.363311,0
2,Kmeans,0.379191,0
2,Kmeans,0.462081,0
2,Kmeans,-0.007837,1
2,Kmeans,0.463075,0
2,Kmeans,0.08054,1
2,Kmeans,0.088964,1
2,Kmeans,0.074085,1
2,Kmeans,0.16081,0
2,Kmeans,0.16855,0
2,Kmeans,0.055379,0
2,Kmeans,0.285549,0
2,Kmeans,0.392638,0
2,Kmeans,0.469113,0
2,Kmeans,0.475481,0
2,Kmeans,0.355074,0
2,Kmeans,-0.164651,1
2,Kmeans,0.473838,0
2,Kmeans,0.177945,0
2,Kmeans,0.379688,0
2,Kmeans,0.412936,0
2,Kmeans,-0.054401,1
2,Kmeans,-0.019903,1
2,Kmeans,-0.204509,1
2,Kmeans,0.475748,0
2,Kmeans,-0.065105,1
2,Kmeans,0.064071,1
2,Kmeans,0.389238,0
2,Kmeans,0.124404,0
2,Kmeans,0.305792,0
2,Kmeans,0.025244,1
2,Kmeans,0.059257,1
2,Kmeans,0.359165,0
2,Kmeans,-0.001053,1
2,Kmeans,-0.019854,1
2,Kmeans,0.390848,0
2,Kmeans,0.290925,0
2,Kmeans,0.083607,1
2,Kmeans,0.018583,1
2,Kmeans,0.475535,0
2,Kmeans,0.436894,0
2,Kmeans,0.150824,0
2,Kmeans,0.475787,0
2,Kmeans,-0.020601,1
2,Kmeans,0.236163,0
2,Kmeans,0.10592,1
2,Kmeans,0.475123,0
2,Kmeans,0.401039,0
2,Kmeans,0.364091,0
2,Kmeans,-0.046335,1
2,Kmeans,0.020831,1
2,Kmeans,0.057867,1
2,Kmeans,0.429986,0
2,Kmeans,0.37588,0
2,Kmeans,0.07577,0
2,Kmeans,0.073576,1
2,Kmeans,0.435887,0
2,Kmeans,-0.161716,1
2,Kmeans,0.291096,0
2,Kmeans,-0.052067,1
2,Kmeans,0.411061,0
2,Kmeans,-0.156333,1
2,Kmeans,-0.050491,1
2,Kmeans,0.269731,0
2,Kmeans,0.08063,1
2,Kmeans,0.274994,0
2,Kmeans,0.075161,1
2,Kmeans,0.023381,1
2,Kmeans,0.421298,0
2,Kmeans,0.067397,1
2,Kmeans,0.275036,0
2,Kmeans,0.416407,0
2,Kmeans,0.113491,1
2,Kmeans,0.149156,0
2,Kmeans,0.475326,0
2,Kmeans,0.218169,0
2,Kmeans,0.475693,0
2,Kmeans,0.096838,0
2,Kmeans,0.475533,0
2,Kmeans,0.003449,1
2,Kmeans,-0.057086,1
2,Kmeans,0.029026,1
2,Kmeans,0.422296,0
2,Kmeans,0.405288,0
2,Kmeans,0.1792,0
2,Kmeans,0.08147,0
2,Kmeans,-0.106372,1
2,Kmeans,-0.147067,1
2,Kmeans,-0.079166,1
2,Kmeans,-0.097318,1
2,Kmeans,0.222209,0
2,Kmeans,-0.088356,1
2,Kmeans,0.457201,0
2,Kmeans,0.452431,0
2,Kmeans,0.355466,0
2,Kmeans,0.077525,1
2,Kmeans,0.360427,0
2,Kmeans,0.255154,0
2,Kmeans,-0.139278,1
2,Kmeans,-0.011567,1
2,Kmeans,-0.082511,1
2,Kmeans,-0.01222,1
2,Kmeans,-0.115795,1
2,Kmeans,0.102146,1
2,Kmeans,0.423249,0
2,Kmeans,-0.03677,1
2,Kmeans,0.304315,0
2,Kmeans,0.475535,0
2,Kmeans,0.408692,0
2,Kmeans,-0.058997,1
2,Kmeans,0.477585,0
2,Kmeans,-0.2144,1
2,Kmeans,0.277361,0
2,Kmeans,-0.191534,1
2,Kmeans,0.317375,0
2,Kmeans,0.335232,0
2,Kmeans,0.368672,0
2,Kmeans,0.406691,0
2,Kmeans,-0.015385,1
2,Kmeans,0.309795,0
2,Kmeans,0.356286,0
2,Kmeans,0.062557,1
2,Kmeans,-0.203841,1
2,Kmeans,0.174485,0
2,Kmeans,-0.081638,1
2,Kmeans,-0.065815,1
2,Kmeans,0.35461,0
2,Kmeans,0.382649,0
2,Kmeans,0.072739,1
2,Kmeans,0.433725,0
2,Kmeans,-0.015365,1
2,Kmeans,0.475067,0
2,Kmeans,0.154614,0
2,Kmeans,0.436195,0
2,Kmeans,0.179196,0
2,Kmeans,0.105591,0
2,Kmeans,0.216459,0
2,Kmeans,0.428647,0
2,Kmeans,0.281017,0
2,Kmeans,0.345704,0
2,Kmeans,0.449769,0
2,Kmeans,0.461301,0
2,Kmeans,0.3472,0
2,Kmeans,0.062477,1
2,Kmeans,0.345028,0
2,Kmeans,0.248493,0
2,Kmeans,0.313131,0
2,Kmeans,0.472863,0
2,Kmeans,-0.054025,1
2,Kmeans,0.436635,0
2,Kmeans,0.413796,0
2,Kmeans,-0.033742,1
2,Kmeans,-0.005727,1
2,Kmeans,0.13152,1
2,Kmeans,0.070238,1
2,Kmeans,0.0254,1
2,Kmeans,0.195883,0
2,Kmeans,0.343823,0
2,Kmeans,0.293548,0
2,Kmeans,0.245457,0
2,Kmeans,0.372818,0
2,Kmeans,0.323215,0
2,Kmeans,0.148108,0
2,Kmeans,0.060635,1
2,Kmeans,0.453158,0
2,Kmeans,0.040416,1
2,Kmeans,-0.156349,1
2,Kmeans,-0.187891,1
2,Kmeans,0.070016,1
2,Kmeans,0.048348,1
2,Kmeans,0.032712,1
2,Kmeans,0.228227,0
2,Kmeans,-0.136198,1
2,Kmeans,0.145819,0
2,Kmeans,0.411048,0
2,Kmeans,0.287554,0
2,Kmeans,0.475535,0
2,Kmeans,0.255403,0
2,Kmeans,0.252704,0
2,Kmeans,0.259338,0
2,Kmeans,-0.084315,1
2,Kmeans,-0.060754,1
2,Kmeans,0.095518,1
2,Kmeans,-0.056432,1
2,Kmeans,0.464131,0
2,Kmeans,-0.15715,1
2,Kmeans,0.075941,1
2,Kmeans,0.065193,1
2,Kmeans,0.475791,0
2,Kmeans,0.478527,0
2,Kmeans,0.158854,0
2,Kmeans,0.475777,0
2,Kmeans,0.115061,1
2,Kmeans,0.375385,0
2,Kmeans,0.133575,1
2,Kmeans,0.336713,0
2,Kmeans,0.016989,1
2,Kmeans,-0.026476,1
2,Kmeans,0.264471,0
2,Kmeans,0.113777,1
2,Kmeans,0.179196,0
2,Kmeans,0.320665,0
2,Kmeans,0.059482,1
2,Kmeans,0.349942,0
2,Kmeans,-0.151171,1
2,Kmeans,-0.155255,1
2,Kmeans,0.337179,0
2,Kmeans,0.020067,1
2,Kmeans,0.475535,0
2,Kmeans,0.427879,0
2,Kmeans,0.320189,0
2,Kmeans,0.465421,0
2,Kmeans,0.012534,1
2,Kmeans,0.363376,0
2,Kmeans,0.182599,0
2,Kmeans,0.011159,1
2,Kmeans,0.416103,0
2,Kmeans,-0.029594,1
2,Kmeans,0.414531,0
2,Kmeans,-0.082106,1
2,Kmeans,0.339839,0
2,Kmeans,0.019636,1
2,Kmeans,0.26754,0
2,Kmeans,0.407845,0
2,Kmeans,0.477224,0
2,Kmeans,0.475535,0
2,Kmeans,0.343577,0
2,Kmeans,0.249499,0
2,Kmeans,0.263653,0
2,Kmeans,0.468599,0
2,Kmeans,-0.014818,1
2,Kmeans,-0.010902,1
2,Kmeans,0.459607,0
2,Kmeans,-0.057822,1
2,Kmeans,0.475283,0
2,Kmeans,0.439527,0
2,Kmeans,0.24444,0
2,Kmeans,0.150043,0
2,Kmeans,0.231719,0
2,Kmeans,0.47536,0
2,Kmeans,0.002159,1
2,Kmeans,0.448721,0
2,Kmeans,0.302919,0
2,Kmeans,0.141743,1
2,Kmeans,0.457798,0
2,Kmeans,0.39995,0
2,Kmeans,-0.054635,1
2,Kmeans,-0.009759,1
2,Kmeans,0.057223,1
2,Kmeans,-0.206362,1
2,Kmeans,0.00671,1
2,Kmeans,-0.110042,1
2,Kmeans,0.094088,1
2,Kmeans,-0.183402,1
2,Kmeans,-0.183966,1
2,Kmeans,0.285172,0
2,Kmeans,0.266159,0
2,Kmeans,-0.027205,1
2,Kmeans,0.475237,0
2,Kmeans,0.436306,0
2,Kmeans,0.47525,0
2,Kmeans,0.246087,0
2,Kmeans,0.208789,0
2,Kmeans,0.468394,0
2,Kmeans,-0.016895,1
2,Kmeans,0.353439,0
2,Kmeans,0.089898,1
2,Kmeans,0.117446,1
2,Kmeans,0.280209,0
2,Kmeans,0.407939,0
2,Kmeans,0.029796,1
2,Kmeans,0.080664,1
2,Kmeans,0.11045,1
2,Kmeans,0.47586,0
2,Kmeans,0.113337,1
2,Kmeans,0.402192,0
2,Kmeans,-0.077525,1
2,Kmeans,-0.102231,1
2,Kmeans,0.369844,0
2,Kmeans,0.089439,1
2,Kmeans,0.43217,0
2,Kmeans,-0.05209,1
2,Kmeans,0.094494,1
2,Kmeans,0.041869,1
2,Kmeans,0.348919,0
2,Kmeans,0.206778,0
2,Kmeans,0.3118,0
2,Kmeans,-0.136743,1
2,Kmeans,0.343257,0
2,Kmeans,0.379992,0
2,Kmeans,-0.034322,1
2,Kmeans,0.031068,1
2,Kmeans,0.179196,0
2,Kmeans,0.081577,1
2,Kmeans,0.318446,0
2,Kmeans,0.179196,0
2,Kmeans,0.135411,1
2,Kmeans,0.034244,1
2,Kmeans,-0.007862,1
2,Kmeans,0.280187,0
2,Kmeans,0.178932,0
2,Kmeans,0.475736,0
2,Kmeans,0.435631,0
2,Kmeans,-0.127155,1
2,Kmeans,0.285415,0
2,Kmeans,0.475434,0
2,Kmeans,0.365988,0
2,Kmeans,0.014309,1
2,Kmeans,0.042418,1
2,Kmeans,0.040416,1
2,Kmeans,0.208789,0
2,Kmeans,0.466799,0
2,Kmeans,0.228717,0
2,Kmeans,0.469364,0
2,Kmeans,0.234896,0
2,Kmeans,0.331472,0
2,Kmeans,0.179196,0
2,Kmeans,-0.130123,1
2,Kmeans,0.475111,0
2,Kmeans,0.474692,0
2,Kmeans,0.470994,0
2,Kmeans,0.431862,0
2,Kmeans,0.382221,0
2,Kmeans,0.083607,1
2,Kmeans,0.068256,1
2,Kmeans,0.428403,0
2,Kmeans,-0.127252,1
2,Kmeans,0.475858,0
2,Kmeans,0.449039,0
2,Kmeans,-0.092403,1
2,Kmeans,0.224098,0
2,Kmeans,-0.002072,1
2,Kmeans,0.00847,1
2,Kmeans,0.041565,1
2,Kmeans,0.116785,0
2,Kmeans,0.282807,0
2,Kmeans,0.060367,1
2,Kmeans,0.058643,1
2,Kmeans,0.009314,1
2,Kmeans,0.080132,1
2,Kmeans,-0.000291,1
2,Kmeans,0.410597,0
2,Kmeans,0.300266,0
2,Kmeans,0.426932,0
2,Kmeans,0.078869,1
2,Kmeans,0.42194,0
2,Kmeans,0.126736,0
2,Kmeans,0.432418,0
2,Kmeans,-0.096279,1
2,Kmeans,0.475414,0
2,Kmeans,-0.09396,1
2,Kmeans,0.352078,0
2,Kmeans,-0.100054,1
2,Kmeans,0.097191,0
2,Kmeans,0.407939,0
2,Kmeans,0.072551,1
2,Kmeans,-0.023849,1
2,Kmeans,0.140316,0
2,Kmeans,0.443363,0
2,Kmeans,0.453171,0
2,Kmeans,0.025852,1
2,Kmeans,0.462974,0
2,Kmeans,-0.146387,1
2,Kmeans,0.409933,0
2,Kmeans,0.0596,1
2,Kmeans,-0.038944,1
2,Kmeans,0.235611,0
2,Kmeans,0.475611,0
2,Kmeans,0.47587,0
2,Kmeans,0.065465,0
2,Kmeans,0.117469,0
2,Kmeans,-0.072452,1
2,Kmeans,-0.0782,1
2,Kmeans,0.375635,0
2,Kmeans,-0.075017,1
2,Kmeans,0.36516,0
2,Kmeans,0.475237,0
2,Kmeans,0.45405,0
2,Kmeans,-0.079597,1
2,Kmeans,0.231426,0
2,Kmeans,0.337406,0
2,Kmeans,0.288659,0
2,Kmeans,0.475054,0
2,Kmeans,-0.034303,1
2,Kmeans,0.475326,0
2,Kmeans,0.474843,0
2,Kmeans,0.248333,0
2,Kmeans,0.475777,0
2,Kmeans,0.231263,0
2,Kmeans,0.230876,0
2,Kmeans,0.231069,0
2,Kmeans,0.470244,0
2,Kmeans,-0.109873,1
2,Kmeans,0.167633,0
2,Kmeans,0.403643,0
2,Kmeans,0.020309,1
2,Kmeans,0.117594,1
2,Kmeans,0.284457,0
2,Kmeans,0.454288,0
2,Kmeans,0.367499,0
2,Kmeans,0.075941,1
2,Kmeans,0.022016,1
2,Kmeans,0.014637,1
2,Kmeans,0.383995,0
2,Kmeans,0.257252,0
2,Kmeans,-0.046335,1
2,Kmeans,-0.181583,1
2,Kmeans,0.179196,0
2,Kmeans,0.251744,0
2,Kmeans,0.032841,1
2,Kmeans,0.023665,1
2,Kmeans,0.210441,0
2,Kmeans,0.089056,1
2,Kmeans,0.208799,0
2,Kmeans,-0.101355,1
2,Kmeans,0.388693,0
2,Kmeans,-0.014025,1
2,Kmeans,0.006846,1
2,Kmeans,0.06141,1
2,Kmeans,0.397782,0
2,Kmeans,0.006846,1
2,Kmeans,0.073045,1
2,Kmeans,0.288366,0
2,Kmeans,0.331058,0
2,Kmeans,0.480956,0
2,Kmeans,0.263917,0
2,Kmeans,0.005759,1
2,Kmeans,0.049341,1
2,Kmeans,0.229909,0
2,Kmeans,0.295252,0
2,Kmeans,0.47559,0
2,Kmeans,0.475461,0
2,Kmeans,-0.059486,1
2,Kmeans,0.238569,0
2,Kmeans,0.084753,1
2,Kmeans,0.046126,1
2,Kmeans,0.475054,0
2,Kmeans,0.210829,0
2,Kmeans,0.018423,1
2,Kmeans,0.293337,0
2,Kmeans,0.274868,0
2,Kmeans,0.436051,0
2,Kmeans,0.347886,0
2,Kmeans,0.139736,0
2,Kmeans,0.342005,0
2,Kmeans,0.475592,0
2,Kmeans,0.444373,0
2,Kmeans,0.362814,0
2,Kmeans,0.328072,0
2,Kmeans,0.027172,1
2,Kmeans,-0.021537,1
2,Kmeans,0.25757,0
2,Kmeans,-0.044083,1
2,Kmeans,0.262643,0
2,Kmeans,0.052466,1
2,Kmeans,0.378293,0
2,Kmeans,0.475837,0
2,Kmeans,0.0195,1
2,Kmeans,0.319589,0
2,Kmeans,0.359251,0
2,Kmeans,-0.004214,1
2,Kmeans,0.270997,0
2,Kmeans,0.279533,0
2,Kmeans,-0.101545,1
2,Kmeans,-0.146559,1
2,Kmeans,-0.134803,1
2,Kmeans,-0.044884,1
2,Kmeans,-0.082122,1
2,Kmeans,0.474048,0
2,Kmeans,0.473897,0
2,Kmeans,0.109765,1
2,Kmeans,0.474058,0
2,Kmeans,0.097191,0
2,Kmeans,0.462004,0
2,Kmeans,-0.007862,1
2,Kmeans,0.167757,0
2,Kmeans,-0.121983,1
2,Kmeans,0.095089,1
2,Kmeans,-0.001548,1
2,Kmeans,0.472222,0
2,Kmeans,0.081923,1
2,Kmeans,0.406213,0
2,Kmeans,-0.188932,1
2,Kmeans,0.448185,0
2,Kmeans,0.398334,0
2,Kmeans,-0.161737,1
2,Kmeans,-0.229479,1
2,Kmeans,-0.057064,1
2,Kmeans,0.203683,0
2,Kmeans,0.437801,0
2,Kmeans,0.126675,0
2,Kmeans,0.388036,0
2,Kmeans,0.475237,0
2,Kmeans,0.467782,0
2,Kmeans,0.089843,0
2,Kmeans,0.475432,0
2,Kmeans,-0.099392,1
2,Kmeans,0.444385,0
2,Kmeans,0.426399,0
2,Kmeans,0.099673,1
2,Kmeans,-0.048532,1
2,Kmeans,0.448414,0
2,Kmeans,0.0958,1
2,Kmeans,0.102897,1
2,Kmeans,0.214738,0
2,Kmeans,0.422845,0
2,Kmeans,0.401477,0
2,Kmeans,-0.020992,1
2,Kmeans,0.170366,0
2,Kmeans,0.272617,0
2,Kmeans,0.282736,0
2,Kmeans,0.189369,0
2,Kmeans,0.250911,0
2,Kmeans,0.284383,0
2,Kmeans,0.139736,0
2,Kmeans,-0.05,1
2,Kmeans,-0.15865,1
2,Kmeans,0.455057,0
2,Kmeans,0.406499,0
2,Kmeans,0.006047,1
2,Kmeans,0.088697,1
2,Kmeans,0.2944,0
2,Kmeans,0.458324,0
2,Kmeans,0.014209,1
2,Kmeans,0.233186,0
2,Kmeans,-0.070597,1
2,Kmeans,0.451214,0
2,Kmeans,0.077345,1
2,Kmeans,0.437435,0
2,Kmeans,-0.085717,1
2,Kmeans,0.179196,0
2,Kmeans,0.179196,0
2,Kmeans,0.401304,0
2,Kmeans,0.028605,1
2,Kmeans,0.090229,1
2,Kmeans,-0.021058,1
2,Kmeans,0.299904,0
2,Kmeans,-0.021071,1
2,Kmeans,-0.123423,1
2,Kmeans,-0.153603,1
2,Kmeans,0.345193,0
2,Kmeans,0.422427,0
2,Kmeans,-0.021048,1
2,Kmeans,-0.086535,1
2,Kmeans,0.226435,0
2,Kmeans,0.464939,0
2,Kmeans,0.322117,0
2,Kmeans,0.027916,1
2,Kmeans,0.443968,0
2,Kmeans,-0.131389,1
2,Kmeans,-0.07239,1
2,Kmeans,0.385866,0
2,Kmeans,0.16022,0
2,Kmeans,-0.042469,1
2,Kmeans,0.270872,0
2,Kmeans,0.179196,0
2,Kmeans,0.091807,1
2,Kmeans,-0.154767,1
2,Kmeans,0.075229,1
2,Kmeans,0.068516,1
2,Kmeans,0.005917,1
2,Kmeans,0.057871,1
2,Kmeans,-0.011416,1
2,Kmeans,0.203306,0
2,Kmeans,0.270158,0
2,Kmeans,0.058129,1
2,Kmeans,0.20633,0
2,Kmeans,0.272488,0
2,Kmeans,0.083123,1
2,Kmeans,0.307229,0
2,Kmeans,0.264891,0
2,Kmeans,0.043187,1
2,Kmeans,0.328083,0
2,Kmeans,0.400185,0
2,Kmeans,-0.007862,1
2,Kmeans,0.389771,0
2,Kmeans,0.437485,0
2,Kmeans,0.062449,1
2,Kmeans,0.038229,1
2,Kmeans,0.12786,0
2,Kmeans,0.367405,0
2,Kmeans,0.389738,0
2,Kmeans,0.050287,1
2,Kmeans,-0.050117,1
2,Kmeans,0.367517,0
2,Kmeans,-0.048528,1
2,Kmeans,0.096027,1
2,Kmeans,0.435868,0
2,Kmeans,0.311157,0
2,Kmeans,-0.051336,1
2,Kmeans,0.159738,0
2,Kmeans,0.049766,1
2,Kmeans,0.003992,1
2,Kmeans,0.275718,0
2,Kmeans,0.268285,0
2,Kmeans,0.249722,0
2,Kmeans,0.440151,0
2,Kmeans,0.432562,0
2,Kmeans,0.398176,0
2,Kmeans,0.231049,0
2,Kmeans,0.089858,1
2,Kmeans,0.09615,1
2,Kmeans,0.110306,0
2,Kmeans,0.430548,0
2,Kmeans,0.137011,1
2,Kmeans,0.249349,0
2,Kmeans,-0.02483,1
2,Kmeans,0.024676,1
2,Kmeans,0.384976,0
2,Kmeans,-0.010801,1
2,Kmeans,0.475535,0
2,Kmeans,0.098131,1
2,Kmeans,0.402905,0
2,Kmeans,0.308637,0
2,Kmeans,0.16855,0
2,Kmeans,0.470516,0
2,Kmeans,0.302281,0
2,Kmeans,0.320505,0
2,Kmeans,0.474982,0
2,Kmeans,0.087319,1
2,Kmeans,-0.126151,1
2,Kmeans,0.4231,0
2,Kmeans,0.448232,0
2,Kmeans,0.451797,0
2,Kmeans,0.196342,0
2,Kmeans,-0.005928,1
2,Kmeans,0.060001,1
2,Kmeans,0.285345,0
2,Kmeans,0.16855,0
2,Kmeans,0.181572,0
2,Kmeans,0.305775,0
2,Kmeans,0.40693,0
2,Kmeans,-0.02296,1
2,Kmeans,-0.065875,1
2,Kmeans,0.432378,0
2,Kmeans,0.267377,0
2,Kmeans,0.06051,1
2,Kmeans,0.219722,0
2,Kmeans,-0.071251,1
2,Kmeans,0.321847,0
2,Kmeans,0.231251,0
2,Kmeans,0.370052,0
2,Kmeans,0.273735,0
2,Kmeans,0.475414,0
2,Kmeans,0.296335,0
2,Kmeans,0.389615,0
2,Kmeans,0.15002,1
2,Kmeans,0.076344,1
2,Kmeans,0.265969,0
2,Kmeans,-0.073879,1
2,Kmeans,0.334313,0
2,Kmeans,0.427485,0
2,Kmeans,0.456001,0
2,Kmeans,0.369866,0
2,Kmeans,0.475539,0
2,Kmeans,0.30934,0
2,Kmeans,0.096285,1
2,Kmeans,0.094897,1
2,Kmeans,-0.092338,1
2,Kmeans,0.146778,0
2,Kmeans,0.06713,1
2,Kmeans,-0.028856,1
2,Kmeans,-0.130555,1
2,Kmeans,0.304088,0
2,Kmeans,0.061927,1
2,Kmeans,0.016409,1
2,Kmeans,0.054494,1
2,Kmeans,-0.139869,1
2,Kmeans,0.102508,1
2,Kmeans,0.316094,0
2,Kmeans,0.475185,0
2,Kmeans,0.099748,1
2,Kmeans,0.313801,0
2,Kmeans,0.189859,0
2,Kmeans,0.043629,1
2,Kmeans,-0.006973,1
2,Kmeans,0.031825,1
2,Kmeans,-0.070101,1
2,Kmeans,0.479241,0
2,Kmeans,0.139883,0
2,Kmeans,0.475509,0
2,Kmeans,0.417258,0
2,Kmeans,-0.147496,1
2,Kmeans,0.388918,0
2,Kmeans,0.368517,0
2,Kmeans,0.179196,0
2,Kmeans,0.206669,0
2,Kmeans,0.148418,1
2,Kmeans,0.361997,0
2,Kmeans,-0.020731,1
2,Kmeans,0.025956,1
2,Kmeans,0.005534,1
2,Kmeans,0.440784,0
2,Kmeans,0.222309,0
2,Kmeans,-0.00787,1
2,Kmeans,-0.181229,1
2,Kmeans,0.412123,0
2,Kmeans,0.475539,0
2,Kmeans,0.208181,0
